NUTS YYYY MM 0 BAREA
GR221 1986 08 2 70.9763
GR221 1986 09 2 107.542
GR221 1986 10 3 4.89982
GR221 1986 11 2 0.982826
GR221 1987 06 5 4.03534
GR221 1987 07 2 3.13404
GR221 1987 08 2 5.29204
GR221 1987 09 2 59.0224
GR221 1987 10 4 111.87
GR221 1987 11 2 1.99313
GR221 1988 04 2 0.527968
GR221 1988 06 2 7.3021
GR221 1988 07 4 55.8005
GR221 1988 08 4 12.1738
GR221 1988 09 4 37.68
GR221 1988 10 2 4.58208
GR221 1989 03 3 16.2737
GR221 1989 04 2 0.729463
GR221 1989 07 2 19.1997
GR221 1989 08 2 204.741
GR221 1989 09 2 36.8933
GR221 1990 06 2 0.187768
GR221 1990 07 2 1271.24
GR221 1990 08 5 73.1281
GR221 1990 09 3 1.79527
GR221 1990 10 3 178.962
GR221 1991 06 2 1.64888
GR221 1991 08 5 60.1301
GR221 1991 09 5 54.8995
GR221 1991 10 5 50.2476
GR221 1992 05 2 0.864861
GR221 1992 08 2 124.363
GR221 1992 09 2 1136.28
GR221 1992 11 2 0.0979379
GR221 1993 02 2 7.85659
GR221 1993 06 2 2.78297
GR221 1993 07 2 2.6846
GR221 1993 08 5 41.3617
GR221 1993 09 5 47.6298
GR221 1993 10 5 15.3948
GR221 1994 02 2 2.28256
GR221 1994 07 2 0.688324
GR221 1994 08 5 52.0671
GR221 1994 09 5 8.00408
GR221 1994 10 5 16.2001
GR221 1995 07 5 144.734
GR221 1995 08 3 7.95526
GR221 1995 10 3 123.825
GR221 1996 04 2 2.28516
GR221 1996 07 2 15.0124
GR221 1996 08 2 206.404
GR221 1996 09 2 6.70155
GR221 1998 05 2 4.56819
GR221 1998 06 2 3.29275
GR221 1998 07 2 1107.11
GR221 1998 08 2 366.159
GR221 1998 09 5 14.7278
GR221 1998 10 5 21.2268
GR221 1999 06 3 9.71547
GR221 1999 07 2 1.65693
GR221 1999 08 3 17.9458
GR221 1999 09 4 8.85652
GR221 1999 10 4 0.437298
GR221 2000 01 2 0.138634
GR221 2000 05 2 0.0986838
GR221 2000 06 4 36.3009
GR221 2000 07 2 17.9911
GR221 2000 08 3 97.8077
GR221 2000 09 3 31.7256
GR221 2000 10 4 45.1185
GR221 2000 11 2 0.181377
GR221 2001 02 2 0.0898487
GR221 2001 03 2 0.0727242
GR221 2001 05 3 1.47735
GR221 2001 06 2 1.26897
GR221 2001 07 2 17.4971
GR221 2001 08 2 80.1228
GR221 2001 09 2 0.335997
GR221 2001 10 2 369.761
GR221 2002 02 3 0.754964
GR221 2002 03 5 6.1497
GR221 2002 04 2 0.872613
GR221 2002 05 2 0.154731
GR221 2002 06 3 1.49344
GR221 2002 07 3 68.1099
GR221 2003 07 2 5.12649
GR221 2004 03 2 0.293594
GR221 2004 05 3 3.33892
GR222 1983 04 2 10.0078
GR222 1983 06 2 33.3038
GR222 1983 07 4 78.6145
GR222 1983 08 4 281.68
GR222 1983 09 4 193.274
GR222 1983 10 4 38.0071
GR222 1984 07 4 54.622
GR222 1984 08 4 30.4803
GR222 1984 09 4 248.022
GR222 1984 10 4 76.8773
GR222 1984 11 4 126.601
GR222 1984 12 2 0.689038
GR222 1985 06 2 1.43947
GR222 1985 07 4 240.359
GR222 1985 08 4 679.818
GR222 1985 09 4 23.2117
GR222 1985 10 4 271.759
GR222 1986 04 2 0.407922
GR222 1986 06 2 0.128904
GR222 1986 07 2 369.354
GR222 1986 08 2 59.5184
GR222 1986 09 2 262.159
GR222 1986 10 2 58.4936
GR222 1987 06 3 0.430768
GR222 1987 07 3 600.156
GR222 1987 08 3 24.6938
GR222 1987 09 3 72.265
GR222 1987 10 3 44.7707
GR222 1988 06 3 53.4087
GR222 1988 07 3 8457.47
GR222 1988 08 3 42.614
GR222 1988 09 3 27.609
GR222 1988 10 4 4.29663
GR222 1989 07 4 55.8086
GR222 1989 08 4 68.1412
GR222 1989 09 4 159.022
GR222 1989 10 2 0.35085
GR222 1990 03 2 24.5721
GR222 1990 04 2 26.4066
GR222 1990 06 3 0.484301
GR222 1990 07 3 17.8609
GR222 1990 08 3 202.95
GR222 1990 09 3 60.4183
GR222 1990 10 3 71.613
GR222 1991 06 3 0.417762
GR222 1991 07 4 3.51749
GR222 1991 08 4 44.8022
GR222 1991 09 4 108.455
GR222 1991 10 4 214.37
GR222 1992 06 4 3.2558
GR222 1992 07 4 140.238
GR222 1992 08 4 541.434
GR222 1992 09 4 615.517
GR222 1992 10 4 36.8995
GR222 1993 06 4 5.21574
GR222 1993 07 4 6.31255
GR222 1993 08 4 79.2827
GR222 1993 09 4 44.4069
GR222 1993 10 4 52.4843
GR222 1994 05 2 1.30189
GR222 1994 07 2 41.3951
GR222 1994 08 2 586.221
GR222 1994 09 2 88.0323
GR222 1994 10 2 54.3205
GR222 1995 04 3 0.291954
GR222 1995 05 2 0.190116
GR222 1995 06 2 57.5601
GR222 1995 07 2 338.558
GR222 1995 08 2 98.8898
GR222 1995 09 2 76.8716
GR222 1995 10 2 37.8804
GR222 1996 04 2 0.14779
GR222 1996 05 4 0.587824
GR222 1996 06 4 11.5399
GR222 1996 07 4 53.8607
GR222 1996 08 4 122.46
GR222 1996 09 4 11.2547
GR222 1996 10 4 9.62459
GR222 1997 03 3 1.02959
GR222 1997 05 3 1.31501
GR222 1997 06 3 19.4681
GR222 1997 07 3 421.571
GR222 1997 08 3 288.994
GR222 1997 09 3 61.8798
GR222 1997 10 3 49.7985
GR222 2000 01 3 0.275058
GR222 2000 03 3 2.2853
GR222 2000 04 3 1.30232
GR222 2000 05 4 0.704045
GR222 2000 06 4 23.1894
GR222 2000 07 4 548.639
GR222 2000 08 4 89.37
GR222 2000 09 4 7.45252
GR222 2000 10 4 2.49737
GR222 2000 11 4 0.678752
GR222 2000 12 2 0.0610698
GR222 2001 03 2 0.100221
GR222 2001 04 2 0.107724
GR222 2001 05 3 0.920136
GR222 2001 06 3 0.787182
GR222 2001 07 5 28.4792
GR222 2001 08 5 51.6761
GR222 2001 09 5 163.313
GR222 2001 10 5 31.0168
GR222 2001 11 5 17.8916
GR222 2001 12 4 0.571712
GR222 2002 01 2 0.269472
GR222 2002 02 5 3.34776
GR222 2002 03 3 0.107868
GR222 2002 04 2 1.73216
GR222 2002 06 4 42.8929
GR222 2002 07 5 1.81558
GR222 2002 08 5 1.00318
GR222 2002 10 5 5.89493
GR222 2003 03 2 0.136247
GR222 2003 04 4 0.563976
GR222 2003 05 5 2.18486
GR222 2003 06 2 3.61206
GR222 2003 07 2 23.0583
GR222 2003 08 2 3.82643
GR222 2003 09 2 208.843
GR222 2003 10 3 0.503208
GR222 2004 02 3 1.44547
GR222 2004 03 3 0.123672
GR222 2004 07 3 82.1379
GR222 2004 08 3 86.955
GR222 2004 09 3 127.707
GR222 2004 11 3 17.1827
GR223 1983 03 2 0.467528
GR223 1983 05 2 0.597055
GR223 1983 07 2 11.2552
GR223 1983 08 2 110.875
GR223 1983 09 4 13.1376
GR223 1984 02 2 0.260424
GR223 1984 06 3 3.33347
GR223 1984 07 3 236.364
GR223 1984 08 3 120.743
GR223 1984 09 3 38.8625
GR223 1985 07 3 602.442
GR223 1985 08 3 315.126
GR223 1985 09 3 40.3942
GR223 1985 10 5 37.1117
GR223 1986 07 5 17.8504
GR223 1986 08 5 231.091
GR223 1986 09 5 283.023
GR223 1986 10 2 6.04032
GR223 1987 06 4 29.4354
GR223 1987 07 4 896.816
GR223 1987 08 4 74.3617
GR223 1987 09 4 530.864
GR223 1988 06 4 42.0959
GR223 1988 07 4 1142.32
GR223 1988 08 4 260.406
GR223 1988 09 3 10.2493
GR223 1988 10 2 0.930061
GR223 1989 01 2 1.87382
GR223 1989 02 2 49.3302
GR223 1989 03 2 0.695256
GR223 1989 04 2 5.07784
GR223 1989 07 5 29.4776
GR223 1989 08 5 458.896
GR223 1989 09 5 134.952
GR223 1989 10 3 1.03578
GR223 1990 07 3 104.749
GR223 1990 08 3 218.169
GR223 1990 09 3 20.1508
GR223 1990 10 2 12.2835
GR223 1991 04 2 0.271044
GR223 1991 06 3 32.1127
GR223 1991 07 5 57.7254
GR223 1991 08 5 267.201
GR223 1991 09 5 217.211
GR223 1992 07 2 8.42889
GR223 1992 08 2 786.081
GR223 1992 09 2 345.78
GR223 1993 05 2 3.64116
GR223 1993 06 2 21.9558
GR223 1993 07 2 31.077
GR223 1993 08 2 165.269
GR223 1993 09 2 100.435
GR223 1993 10 2 0.452699
GR223 1994 05 2 0.239556
GR223 1994 07 2 36.3938
GR223 1994 08 2 535.177
GR223 1994 09 3 9.97909
GR223 1995 07 5 28.604
GR223 1995 08 4 41.3584
GR223 1995 10 2 1.23264
GR223 1996 06 3 5.20836
GR223 1996 07 3 194.519
GR223 1996 08 3 598.732
GR223 1996 09 3 4.21838
GR223 1997 05 2 0.130632
GR223 1997 06 2 1.5366
GR223 1997 07 2 94.0844
GR223 1997 08 2 131.427
GR223 1997 09 2 25.5197
GR223 1998 06 2 0.537187
GR223 1998 07 2 18.2779
GR223 1998 08 2 40.1377
GR223 1998 09 2 3.85
GR223 1999 03 2 0.25824
GR223 1999 04 2 0.641606
GR223 1999 07 2 43.2138
GR223 1999 08 2 25.3853
GR223 1999 09 2 16.683
GR223 1999 10 4 1.67613
GR223 2000 01 3 0.433279
GR223 2000 03 4 0.422526
GR223 2000 06 2 0.735535
GR223 2000 07 3 338.288
GR223 2000 08 3 306.561
GR223 2000 09 3 16.887
GR223 2000 11 2 0.116601
GR223 2001 03 2 0.352853
GR223 2001 04 2 0.139315
GR223 2001 06 4 3.9076
GR223 2001 07 3 0.206243
GR223 2001 08 3 30.6086
GR223 2001 09 3 11.3584
GR223 2001 10 5 2.18485
GR223 2001 11 3 19.945
GR223 2002 03 3 0.48107
GR223 2002 05 2 0.435072
GR223 2002 07 2 7.23853
GR223 2002 08 3 15.1318
GR223 2002 10 2 0.103897
GR223 2003 02 3 0.567564
GR223 2003 03 2 0.56903
GR223 2003 04 4 0.913699
GR223 2003 06 2 4.801
GR223 2003 07 2 69.401
GR223 2003 08 2 22.7059
GR223 2003 09 2 8.69666
GR223 2003 10 3 0.53108
GR223 2004 02 2 0.206702
GR223 2004 06 2 0.0844298
GR223 2004 07 3 0.257966
GR223 2004 08 3 0.675005
GR223 2004 09 3 9.77756
GR223 2004 10 4 0.321408
GR223 2004 11 2 0.252156
GR224 1983 01 2 0.133178
GR224 1983 05 2 0.221152
GR224 1983 07 2 0.286992
GR224 1983 08 4 211.038
GR224 1983 09 2 0.242612
GR224 1983 10 3 10.937
GR224 1984 07 2 0.536207
GR224 1984 10 2 3.73435
GR224 1985 04 2 0.105278
GR224 1985 08 2 20.4584
GR224 1985 09 2 59.7284
GR224 1986 08 2 32.7767
GR224 1986 10 2 0.138941
GR224 1987 09 3 0.956584
GR224 1987 10 3 8.19851
GR224 1988 04 2 1.66668
GR224 1988 06 4 39.4111
GR224 1988 07 4 16.878
GR224 1988 08 4 16.8905
GR224 1988 09 5 218.247
GR224 1988 10 3 0.925149
GR224 1989 01 2 0.341328
GR224 1989 04 2 52.188
GR224 1989 05 3 0.404564
GR224 1989 06 2 0.951863
GR224 1989 07 3 0.209834
GR224 1989 09 2 0.412515
GR224 1989 10 2 0.51661
GR224 1990 03 3 2.70065
GR224 1990 07 2 1.25573
GR224 1990 08 2 373.929
GR224 1991 03 2 0.245414
GR224 1991 07 2 0.180953
GR224 1991 09 2 0.657416
GR224 1991 10 3 0.121035
GR224 1992 04 3 1.62176
GR224 1992 05 2 0.070403
GR224 1992 07 2 0.719516
GR224 1992 08 3 0.369123
GR224 1992 09 3 120.062
GR224 1992 10 2 17.9742
GR224 1993 05 2 9.25873
GR224 1993 07 2 5.77383
GR224 1993 08 3 68.1533
GR224 1993 09 4 3.3256
GR224 1993 10 4 6.28193
GR224 1993 11 2 3.29268
GR224 1994 04 2 0.335115
GR224 1994 05 2 0.13265
GR224 1994 08 2 6.4626
GR224 1994 09 2 8.03024
GR224 1996 06 2 2.22159
GR224 1996 07 4 249.354
GR224 1997 08 2 1.89657
GR224 1998 07 2 0.308301
GR224 1998 08 2 0.28256
GR224 1999 08 4 1.60873
GR224 2000 04 2 0.129061
GR224 2000 06 4 2.91719
GR224 2000 08 3 0.837397
GR224 2000 09 3 8.16407
GR224 2001 06 2 0.227688
GR224 2001 10 3 7.10545
GR224 2001 11 2 0.11006
GR224 2003 08 2 1.07022
GR224 2003 09 2 0.127273
GR224 2004 06 2 0.879053
GR224 2004 08 2 0.484423
GR231 1983 03 2 0.233988
GR231 1983 05 2 0.338169
GR231 1983 06 2 0.380472
GR231 1983 07 4 18.2543
GR231 1983 08 4 111.188
GR231 1983 09 4 253.708
GR231 1983 10 4 68.739
GR231 1984 05 2 0.315882
GR231 1984 06 3 98.2649
GR231 1984 07 3 55.871
GR231 1984 08 3 35.9869
GR231 1984 09 3 20.4425
GR231 1984 10 3 179.725
GR231 1984 11 3 11.0428
GR231 1985 03 2 0.28034
GR231 1985 04 4 5.15754
GR231 1985 05 2 7.4972
GR231 1985 06 3 14.3425
GR231 1985 07 3 1339.51
GR231 1985 08 3 3741.63
GR231 1985 09 3 328.147
GR231 1985 10 2 1.25673
GR231 1986 04 2 0.123549
GR231 1986 06 3 2.01798
GR231 1986 07 2 15.9652
GR231 1986 08 2 32.286
GR231 1986 09 2 925.077
GR231 1986 10 2 49.9446
GR231 1986 11 4 6.92876
GR231 1987 04 2 0.1095
GR231 1987 06 5 48.6434
GR231 1987 07 5 103.501
GR231 1987 08 5 39.6614
GR231 1987 09 5 826.359
GR231 1987 10 4 1.0571
GR231 1988 05 2 0.394488
GR231 1988 06 5 120.974
GR231 1988 07 5 1991.82
GR231 1988 08 5 4949.45
GR231 1988 09 5 477.087
GR231 1988 10 5 216.202
GR231 1989 01 4 14.2911
GR231 1989 03 3 20.9232
GR231 1989 04 4 13.0899
GR231 1989 06 2 0.401169
GR231 1989 07 2 0.113243
GR231 1989 08 2 495.503
GR231 1989 09 2 110.218
GR231 1990 01 2 6.80418
GR231 1990 02 2 20.1736
GR231 1990 03 2 5.18925
GR231 1990 05 3 6.16517
GR231 1990 06 3 136.982
GR231 1990 07 3 1003.11
GR231 1990 08 3 2545.84
GR231 1990 09 3 7.70347
GR231 1990 10 5 51.2953
GR231 1991 06 2 20.5651
GR231 1991 07 2 6.48246
GR231 1991 08 2 19.3129
GR231 1991 09 3 56.8328
GR231 1991 10 3 265.323
GR231 1992 01 2 5.16359
GR231 1992 02 5 14.6007
GR231 1992 03 3 6.2055
GR231 1992 07 2 17.2086
GR231 1992 08 2 1435.04
GR231 1992 09 2 370.063
GR231 1992 10 2 5.05737
GR231 1993 02 3 3.78279
GR231 1993 03 2 1.15865
GR231 1993 06 3 55.5275
GR231 1993 07 3 525.824
GR231 1993 08 3 669.855
GR231 1993 09 3 80.3868
GR231 1993 10 3 66.9703
GR231 1993 11 2 3.97424
GR231 1994 05 2 2.42765
GR231 1994 06 2 16.7567
GR231 1994 07 2 727.143
GR231 1994 08 2 504.99
GR231 1994 09 2 176.685
GR231 1994 10 2 38.2439
GR231 1994 11 2 0.537659
GR231 1995 04 2 0.647195
GR231 1995 05 4 2.54183
GR231 1995 06 4 42.2503
GR231 1995 07 4 88.8549
GR231 1995 08 4 106.89
GR231 1995 09 5 4.74376
GR231 1995 10 5 3.53158
GR231 1996 06 5 26.768
GR231 1996 07 5 529.921
GR231 1996 08 5 204.596
GR231 1996 09 5 25.3744
GR231 1996 10 3 3.22113
GR231 1997 03 2 0.103544
GR231 1997 05 2 0.0722454
GR231 1997 06 2 108.901
GR231 1997 07 2 255.418
GR231 1997 08 2 273.579
GR231 1997 09 2 280.285
GR231 1997 10 2 42.9538
GR231 1998 02 3 1.70163
GR231 1998 03 3 2.12706
GR231 1998 06 3 6.40172
GR231 1998 07 3 445.592
GR231 1998 08 3 2073.1
GR231 1998 09 4 38.478
GR231 1999 05 3 2.4506
GR231 1999 06 4 1.19774
GR231 1999 07 4 13.8556
GR231 1999 08 4 82.4551
GR231 1999 09 4 2.6718
GR231 1999 10 5 15.5448
GR231 2000 01 2 0.0755505
GR231 2000 03 2 2.37697
GR231 2000 04 4 0.657101
GR231 2000 05 5 0.992928
GR231 2000 06 5 12.6478
GR231 2000 07 5 18.1025
GR231 2000 08 5 71.7624
GR231 2000 09 5 14.1765
GR231 2000 10 5 3.55869
GR231 2001 01 2 0.473779
GR231 2001 02 2 0.327903
GR231 2001 03 2 1.54426
GR231 2001 05 2 0.0787391
GR231 2001 06 4 0.430389
GR231 2001 07 4 88.2647
GR231 2001 08 4 96.4088
GR231 2001 09 4 7.12347
GR231 2001 10 4 168.305
GR231 2001 11 2 0.111368
GR231 2001 12 5 0.997226
GR231 2002 01 4 0.900984
GR231 2002 02 4 2.16945
GR231 2002 03 4 0.841072
GR231 2002 04 2 0.0918082
GR231 2002 06 3 1.27048
GR231 2002 07 4 41.5298
GR231 2002 08 2 0.913816
GR231 2002 10 2 0.14874
GR231 2003 05 2 3.7186
GR231 2003 06 2 0.376113
GR231 2003 07 2 98.8193
GR231 2003 08 5 1.73682
GR231 2003 09 3 0.496696
GR231 2004 08 2 0.461548
GR231 2004 09 3 0.182265
GR231 2004 11 2 0.126983
GR232 1983 03 4 4.20717
GR232 1983 04 4 1.41725
GR232 1983 05 3 3.15514
GR232 1983 07 3 197.046
GR232 1983 08 3 57.7704
GR232 1983 09 4 128.282
GR232 1983 10 3 22.0685
GR232 1984 06 2 0.112369
GR232 1984 07 5 7.12865
GR232 1984 08 5 56.0611
GR232 1984 09 5 68.9945
GR232 1984 10 5 4.71281
GR232 1984 11 2 0.291592
GR232 1984 12 5 13.2154
GR232 1985 02 2 0.208189
GR232 1985 03 2 0.929866
GR232 1985 04 5 18.5518
GR232 1985 06 3 8.71392
GR232 1985 07 3 62.3259
GR232 1985 08 3 3512.9
GR232 1985 09 4 14.3548
GR232 1985 10 4 87.186
GR232 1985 12 2 58.0556
GR232 1986 03 2 0.0700341
GR232 1986 04 3 0.655074
GR232 1986 05 2 0.734811
GR232 1986 06 3 0.407431
GR232 1986 07 4 32.7331
GR232 1986 08 4 27.6543
GR232 1986 09 4 102.671
GR232 1986 10 4 10.9546
GR232 1986 11 4 712.997
GR232 1986 12 2 1.10559
GR232 1987 01 2 2.7048
GR232 1987 06 4 250.249
GR232 1987 07 4 47.604
GR232 1987 08 4 473.494
GR232 1987 09 4 1463.8
GR232 1987 10 2 99.5715
GR232 1988 01 2 0.212953
GR232 1988 03 4 1.41785
GR232 1988 04 5 10.2099
GR232 1988 05 5 9.06738
GR232 1988 06 4 22.433
GR232 1988 07 4 1664.48
GR232 1988 08 4 116.038
GR232 1988 09 4 24.5488
GR232 1988 10 4 45.8292
GR232 1988 11 2 0.933493
GR232 1988 12 3 2.1268
GR232 1989 01 3 8.2954
GR232 1989 02 3 25.7
GR232 1989 03 4 7.64306
GR232 1989 04 4 378.031
GR232 1989 05 2 1.79972
GR232 1989 07 2 70.309
GR232 1989 08 2 1319.68
GR232 1989 09 5 46.2982
GR232 1989 10 2 1.00859
GR232 1990 02 2 0.118258
GR232 1990 03 2 12.3796
GR232 1990 05 2 0.499112
GR232 1990 06 3 6.20742
GR232 1990 07 3 81.3532
GR232 1990 08 3 665.558
GR232 1990 09 4 18.3489
GR232 1990 10 4 14.9231
GR232 1991 02 2 0.197854
GR232 1991 03 3 5.51002
GR232 1991 07 3 6.71458
GR232 1991 09 3 189.398
GR232 1991 10 3 42.2382
GR232 1991 11 2 0.206062
GR232 1992 01 3 0.279026
GR232 1992 02 3 35.1048
GR232 1992 03 3 50.4655
GR232 1992 04 3 3.90122
GR232 1992 06 2 13.8483
GR232 1992 07 4 130.727
GR232 1992 08 4 80.3131
GR232 1992 09 4 842.73
GR232 1992 10 4 68.7023
GR232 1993 01 2 0.426735
GR232 1993 02 2 1.01695
GR232 1993 03 5 16.4887
GR232 1993 04 2 3.6259
GR232 1993 08 2 326.651
GR232 1993 09 4 36.5648
GR232 1993 10 4 442.308
GR232 1994 04 3 1.17472
GR232 1994 07 4 9.2346
GR232 1994 08 4 1585.52
GR232 1994 09 4 20.2936
GR232 1994 10 2 2.98751
GR232 1995 02 2 0.191184
GR232 1995 04 2 0.55134
GR232 1995 06 2 0.128006
GR232 1995 07 2 2916.73
GR232 1995 08 3 25.8694
GR232 1995 09 3 8.99291
GR232 1995 10 3 12.0114
GR232 1996 03 2 0.234728
GR232 1996 05 2 668.221
GR232 1996 06 4 2.27022
GR232 1996 08 4 145.804
GR232 1996 09 3 10.1143
GR232 1996 10 2 3.01385
GR232 1996 12 2 0.178676
GR232 1997 01 3 0.544468
GR232 1997 02 3 0.952225
GR232 1997 03 2 0.344943
GR232 1997 05 5 9.23619
GR232 1997 06 2 4.65369
GR232 1997 07 3 166.952
GR232 1997 08 3 177.207
GR232 1997 09 3 53.4669
GR232 1997 10 4 0.550849
GR232 1997 11 2 0.474716
GR232 1998 01 2 0.103377
GR232 1998 03 2 0.240274
GR232 1998 04 3 1.96079
GR232 1998 05 3 2.99613
GR232 1998 06 2 24.3522
GR232 1998 07 2 513.507
GR232 1998 08 2 1478.25
GR232 1998 09 2 5.73623
GR232 1998 10 3 0.951895
GR232 1999 01 3 0.555445
GR232 1999 03 3 3.12679
GR232 1999 04 4 2.34637
GR232 1999 06 3 0.191151
GR232 1999 07 2 0.66518
GR232 1999 08 2 16.4293
GR232 1999 10 2 0.703277
GR232 1999 12 2 0.916742
GR232 2000 02 2 0.38033
GR232 2000 03 4 5.74195
GR232 2000 04 3 56.2746
GR232 2000 05 3 0.865541
GR232 2000 06 3 0.288082
GR232 2000 07 3 137.786
GR232 2000 08 3 523.505
GR232 2000 09 3 6.26458
GR232 2000 10 5 2.76268
GR232 2000 11 2 0.296454
GR232 2001 02 2 0.421416
GR232 2001 03 4 2.09769
GR232 2001 05 3 0.465329
GR232 2001 06 2 0.0532019
GR232 2001 07 5 7.10027
GR232 2001 08 5 66.6049
GR232 2001 09 4 1.95721
GR232 2001 10 4 25.7647
GR232 2001 11 4 0.780225
GR232 2002 01 2 0.0566893
GR232 2002 02 2 3.30225
GR232 2002 03 5 28.073
GR232 2002 04 2 0.830982
GR232 2002 05 2 0.0672599
GR232 2002 06 2 5.20083
GR232 2002 08 4 0.458641
GR232 2002 09 2 0.194254
GR232 2003 02 3 0.241678
GR232 2003 03 4 2.01512
GR232 2003 06 5 3.41937
GR232 2003 07 4 10.954
GR232 2003 08 4 29.0302
GR232 2003 09 5 8.96752
GR232 2003 10 2 0.0605032
GR232 2003 11 2 0.57215
GR232 2004 01 2 0.21507
GR232 2004 02 2 0.279768
GR232 2004 03 4 2.21277
GR232 2004 04 4 185.289
GR232 2004 05 5 2.2196
GR232 2004 06 2 4.76356
GR232 2004 07 5 48.3628
GR232 2004 08 5 3.38879
GR232 2004 09 5 51.0571
GR232 2004 10 5 4.84776
GR233 1983 01 5 1.52814
GR233 1983 02 5 1.48381
GR233 1983 03 5 28.2124
GR233 1983 04 5 9.07511
GR233 1983 05 2 10.0073
GR233 1983 06 2 2.25819
GR233 1983 07 2 39.9864
GR233 1983 08 2 7.83046
GR233 1983 09 4 1.44612
GR233 1983 10 3 0.718242
GR233 1983 11 2 1.37776
GR233 1984 02 3 3.47609
GR233 1984 03 2 3.74465
GR233 1984 04 2 1.39377
GR233 1984 05 4 67.9797
GR233 1984 06 4 0.747502
GR233 1984 07 4 31.9778
GR233 1984 08 4 11.659
GR233 1984 09 4 50.8842
GR233 1984 10 4 88.3043
GR233 1984 11 4 2.5271
GR233 1984 12 4 7.69316
GR233 1985 01 2 0.136507
GR233 1985 02 4 0.487428
GR233 1985 03 2 4.06768
GR233 1985 04 5 12.5718
GR233 1985 05 5 37.748
GR233 1985 06 5 89.2823
GR233 1985 07 5 469.391
GR233 1985 08 5 6840.25
GR233 1985 09 5 59.9773
GR233 1985 10 5 153.232
GR233 1985 11 4 0.819917
GR233 1986 02 4 0.7203
GR233 1986 03 3 1.32023
GR233 1986 04 3 3.42112
GR233 1986 05 2 0.191091
GR233 1986 06 4 0.40894
GR233 1986 07 4 619.016
GR233 1986 08 4 2479.83
GR233 1986 09 4 129.129
GR233 1986 10 4 13.4021
GR233 1986 11 4 23.3746
GR233 1986 12 3 0.465116
GR233 1987 01 5 1.47644
GR233 1987 02 3 4.47381
GR233 1987 03 4 1.69481
GR233 1987 04 4 17.0992
GR233 1987 05 4 7.12269
GR233 1987 06 3 1.04879
GR233 1987 07 3 9.93602
GR233 1987 08 3 34.5907
GR233 1987 09 3 91.1862
GR233 1987 10 2 0.0878875
GR233 1987 11 2 0.0777717
GR233 1987 12 2 0.225756
GR233 1988 01 2 0.336883
GR233 1988 02 3 0.47836
GR233 1988 03 5 3.56689
GR233 1988 04 5 9.78549
GR233 1988 05 4 6.82541
GR233 1988 06 4 247.769
GR233 1988 07 4 789.862
GR233 1988 08 4 522.063
GR233 1988 09 4 249.514
GR233 1988 10 4 70.3969
GR233 1988 11 2 1.99229
GR233 1989 01 2 25.1756
GR233 1989 02 2 520.391
GR233 1989 03 2 77.5392
GR233 1989 04 2 1429.59
GR233 1989 05 2 0.755171
GR233 1989 06 2 18.8791
GR233 1989 07 2 55.5394
GR233 1989 08 2 1197.16
GR233 1989 09 5 1459.9
GR233 1989 10 3 0.327146
GR233 1989 11 3 0.487155
GR233 1990 01 2 0.275958
GR233 1990 02 2 4.7763
GR233 1990 03 2 31.9371
GR233 1990 04 2 0.11994
GR233 1990 05 2 42.1892
GR233 1990 06 2 85.2676
GR233 1990 07 2 151.979
GR233 1990 08 2 4.71241
GR233 1990 09 2 1.29818
GR233 1990 10 2 80.4001
GR233 1990 11 3 1.93793
GR233 1991 01 4 21.0424
GR233 1991 02 2 0.0869359
GR233 1991 03 2 16.6106
GR233 1991 04 2 0.160948
GR233 1991 05 3 0.595841
GR233 1991 07 3 5.03764
GR233 1991 08 3 37.4715
GR233 1991 09 3 112.539
GR233 1991 10 3 72.1802
GR233 1991 12 2 0.0933647
GR233 1992 01 2 6.9455
GR233 1992 02 2 25.7028
GR233 1992 03 2 15.3336
GR233 1992 04 2 30.7114
GR233 1992 05 3 0.7727
GR233 1992 06 3 0.861245
GR233 1992 07 3 347.293
GR233 1992 08 3 91.2292
GR233 1992 09 3 201.653
GR233 1992 10 3 15.5863
GR233 1992 11 2 0.247893
GR233 1992 12 3 0.389651
GR233 1993 01 3 1.93898
GR233 1993 02 3 8.28897
GR233 1993 03 3 2.2008
GR233 1993 04 3 3.42842
GR233 1993 05 5 0.683106
GR233 1993 06 4 2.06953
GR233 1993 07 4 133.974
GR233 1993 08 4 932.641
GR233 1993 09 4 9.57613
GR233 1993 10 4 1345.03
GR233 1993 11 5 9.0261
GR233 1993 12 2 0.312081
GR233 1994 02 2 0.103065
GR233 1994 03 2 4.61066
GR233 1994 04 2 0.810475
GR233 1994 05 3 0.738126
GR233 1994 06 4 1.11794
GR233 1994 07 4 1.3873
GR233 1994 08 4 720.15
GR233 1994 09 4 34.1573
GR233 1994 10 4 20.9516
GR233 1994 11 3 0.127993
GR233 1994 12 2 0.894786
GR233 1995 02 2 1.41832
GR233 1995 03 2 2.16605
GR233 1995 04 2 4.91218
GR233 1995 05 5 1.01964
GR233 1995 06 5 16.1623
GR233 1995 07 5 81.6829
GR233 1995 08 5 15.7147
GR233 1995 09 5 1.54034
GR233 1995 10 5 5.22678
GR233 1996 01 2 0.137786
GR233 1996 02 2 1.18499
GR233 1996 03 3 0.217358
GR233 1996 04 3 1.5994
GR233 1996 05 2 0.143727
GR233 1996 06 2 2.44378
GR233 1996 07 2 11.0306
GR233 1996 08 2 157.058
GR233 1996 09 4 0.63625
GR233 1996 10 4 0.878059
GR233 1996 11 4 1.93355
