longitude,latitude,mean,std,cv,lc01,lc02,lc03,lc04,lc05,lc06,lc07,lc08,lc09,lc10,lc11,lc12,prec,tmin,tmax,soil01,soil02,soil03,soil04,soil05,soil06,soil07,soil08,soil09,soil10,hydro01,hydro02,hydro03,hydro04,hydro05,hydro06,hydro07,hydro08,hydro09,hydro10,hydro11,hydro12,hydro13,hydro14,hydro15,hydro16,hydro17,hydro18,hydro19,dem,slope,order,RVunif,bcmean,RVunif_bc
-122.654537,45.3395648,2.3675,0.8536,0.3514,57,0,3,16,0,3,19,0,2,0,0,0,7521530,12,117,68,53,42,41,17,13,20,1166,240,5,101,120,44,5291,265,-7,272,41,170,171,37,67432680,11294386,836408,64,32070354,4406003,32070354,4406003,547,447,5,34.890185403844,0.841947543864275,-2.09713960492789
-122.4875,48.9208333333333,4.07,0.3878,0.09465,56,0,4,23,1,3,8,0,0,2,2,1,417655,11.5,101,113,53,49,42,9,19,22,1013,240,5,81,90,37,5256,219,-22,241,21,148,148,16,5150520,755182,158440,48,2192887,559462,2192887,559462,753,953,3,42.191950058881,1.3514018788734,1.037778357423
-122.279166666667,47.7041666666667,1.58555,0.27695,0.1829,50,1,0,8,0,0,0,0,39,0,0,1,3948.5,40,118.5,59,57,58,32,9,11,16,1233,240,3,109,81,37,4757,234,17,217,57,172,172,53,45835,6829,1134,51,20038,4803,20038,4803,103,120,1,29.837360780343,0.455201652737803,-1.69762094753224
-122.2587336,47.4789884,0.73585,0.17685,0.25595,66,0,3,18,1,1,6,0,4,1,1,1,692637.5,7.5,106.5,135,52,47,45,8,16,25,943,240,5,82,102,40,5256,230,-20,250,23,151,151,19,8082526,1219435,170147,53,3584416,747609,3584416,747609,818,707,4,28.5843242959087,-0.309301802290866,1.41852056093453
-122.2383082,38.8898988,0.5343,0.1535,0.2822,38,0,6,43,1,1,2,0,1,0,0,7,450803.5,15.5,153.5,36,63,44,37,19,11,25,1365,232,12,138,169,49,6104,341,-5,346,66,219,219,66,3040742,621712,5286,87,1620480,43055,1620480,43055,623,471,4,42.5371460197449,-0.637604297394988,2.52081791620809
-122.165396,47.3123229,1.15,0.1118,0.0972,55,0,2,30,0,1,8,0,3,0,0,2,38973,20,117,82,55,54,36,9,11,19,1156,240,5,102,103,42,4927,244,3,241,46,167,167,43,402399,58093,10356,47,168835,43862,168835,43862,158,89,3,1.37111414717757,0.139232085048384,-0.222817057687339
-122.054166666667,47.2791666666666,2.8083,0.24855,0.0865,72,0,2,23,0,0,1,0,0,0,0,0,206325.5,7,109,157,51,44,48,8,17,28,901,240,5,83,104,41,5292,232,-20,252,22,151,151,18,2412591,364297,50960,53,1067338,224377,1067338,224377,820,786,3,25.763548249052,1.00411927879772,-1.48820585415388
-121.774132,38.8124013,1.475,0.4279,0.2901,9,0,1,28,5,15,42,0,0,0,0,0,185025,64,222,16,69,45,36,19,6,24,1510,237,6,158,157,47,6305,349,15,334,79,238,238,79,3151806,662914,7290,86,1696712,68544,1696712,68544,128,123,4,39.4716938533888,0.384578918768154,-1.79884744433661
-121.7299632,38.7276816,1.05645,0.2898,0.2701,32,0,5,42,2,4,7,0,1,0,0,6,533297,22,158.5,32,64,45,36,19,10,25,1398,232,11,143,167,48,6125,344,1,343,70,224,224,70,3581536,737542,6194,88,1915166,50174,1915166,50174,533,429,4,37.3445552990643,0.054832305515646,-0.220464703112383
-121.7299631,38.726015,1.04835,0.30485,0.2867,32,0,5,42,2,4,7,0,1,0,0,6,533297,22,158.5,32,64,45,36,19,10,25,1398,232,11,143,167,48,6125,344,1,343,70,224,224,70,3581536,737542,6194,88,1915166,50174,1915166,50174,533,429,4,25.7844829696392,0.0471569215853916,3.56196481014169
-121.6741275,38.677682,0.8943,0.419,0.4686,32,0,5,42,2,4,8,0,1,0,0,6,502138,28,167,31,64,45,36,19,10,25,1399,232,11,143,167,48,6144,345,1,344,70,224,224,70,3612285,744090,6259,88,1931457,50629,1931457,50629,526,423,4,46.3985250430725,-0.112054065630607,0.848534042588994
-121.6730164,38.6826819,0.842,0.3269,0.3882,32,0,5,42,2,4,8,0,1,0,0,6,502138,28,167,31,64,45,36,19,10,25,1399,232,11,143,167,48,6144,345,1,344,70,224,224,70,3612285,744090,6259,88,1931457,50629,1931457,50629,526,423,4,23.6605509228053,-0.172782068508243,-0.305656006783564
-121.6727386,38.6785153,0.8943,0.419,0.4686,32,0,5,42,2,4,8,0,1,0,0,6,502138,28,167,31,64,45,36,19,10,25,1399,232,11,143,167,48,6144,345,1,344,70,224,224,70,3612285,744090,6259,88,1931457,50629,1931457,50629,526,423,4,13.2726567082156,-0.112054065630607,-0.432528356897883
-121.6385719,38.7790683,0.7485,0.1851,0.23095,7,0,0,8,2,1,70,0,0,0,0,13,1351,68.5,204.5,15,70,46,36,18,4,27,1433,240,1,162,147,45,6274,353,27,326,83,241,241,83,12759,2629,27,86,6587,199,6587,199,6,6,1,3.91557785776015,-0.291978183449936,-0.0320031464849899
-121.5013437,38.4560195,0.50425,0.1662,0.30015,48,0,1,23,6,9,10,0,1,0,0,1,12010641.5,2.5,129,35,61,49,35,17,16,21,1333,238,8,122,155,45,6481,321,-21,342,50,207,207,44,86579952,15381704,546223,73,41622668,3465832,41622668,3465832,983,374,6,5.46259155444331,-0.697591362807693,-2.16428835300456
-121.4066238,39.0001727,0.315,0.1212,0.3848,50,0,3,37,0,4,4,0,1,0,0,1,111387,54,189,38,56,46,35,18,13,21,1327,239,9,143,139,44,6210,327,10,317,69,224,225,69,1426795,277384,3163,82,727963,24494,727963,24494,672,266,3,17.1136782896596,-1.19224434060245,-2.05891028914667
-121.2663293,37.6760406,2.2057,0.8862,0.4018,18,0,1,23,15,14,26,0,1,0,1,0,7902974,19,145,22,67,50,32,17,13,21,1432,236,7,146,151,45,6472,336,3,333,80,230,230,67,49124744,8935006,353618,78,24368068,1486346,24368068,1486346,895,400,5,27.9886015771518,0.774269358998502,2.87228758039981
-120.9625,37.3458333333333,1.7657,0.5983,0.3345,36,0,1,31,6,12,13,0,0,0,1,0,568376,12,143,33,60,53,31,15,17,18,1358,237,8,127,149,45,6329,317,-10,327,51,210,210,51,3905796,702628,28123,77,1916911,119795,1916911,119795,1284,559,4,35.6933204056719,0.559846618545648,0.0818627785385804
-120.186995,46.343463,6.8889,1.0699,0.1335,0,0,3,7,0,14,72,0,4,0,0,0,269,7,139,19,72,48,37,15,4,21,1417,240,2,112,137,38,7862,317,-41,358,17,208,215,12,3249,505,90,44,1371,419,1371,419,249,77,1,21.9802728934705,1.8320768150883,0.47611916382747
-119.9493475,38.9679635,0.304,0.0956,0.3146,39,0,0,15,2,5,0,0,1,0,0,34,11491,-28,114,49,54,57,29,13,25,15,1230,239,7,68,150,45,6331,261,-71,332,4,152,152,-5,165212,28254,2549,67,76857,10447,76857,10447,2138,556,0,13.9830701923915,-1.23013079757401,-0.527752056106075
-119.9432448,39.2643523,0.2579,0.0796,0.3086,54,0,0,7,2,27,1,0,0,0,1,7,4924,-59,67,41,55,60,28,12,29,14,1237,240,6,62,150,44,6538,259,-79,338,-2,150,150,-12,38531,6150,747,61,17105,3045,17105,3045,2584,756,1,41.2986821783769,-1.40637663769478,3.20368133045807
-119.486186,39.5654528,0.5971,0.2436,0.4079,37,0,0,14,16,12,3,0,4,0,0,13,487778,-47,92,36,62,52,32,15,23,21,1272,238,7,75,165,45,6712,282,-80,362,-5,164,164,-5,3870877,655224,69811,64,1773332,282200,1773332,282200,1949,490,4,45.22865653103,-0.522970213601183,-1.88656190297641
-119.4780794,46.2534675,0.8612,0.2232,0.2592,38,0,1,7,18,20,14,0,1,0,1,0,1800244,-19,94,60,67,45,42,13,15,29,1154,239,6,79,124,37,7253,269,-61,330,-6,174,174,-11,19397056,3245115,362754,60,9245811,1717641,9245811,1717641,872,476,5,18.7480013706934,-0.150037384245759,-1.47929718898135
-119.1502916,47.0054202,4.74,0.5881,0.3338,0,0,0,8,27,34,28,0,1,0,2,0,73974,-5,117,21,76,43,39,18,7,30,1326,240,2,97,136,37,7894,308,-55,363,1,194,199,-3,801213,113049,26550,39,311758,96957,311758,96957,480,81,4,18.0542980260724,1.49201131000932,-1.54902367506249
-119.0238957,46.2162458,0.97565,0.1661,0.18715,14,0,1,9,32,28,9,0,0,0,5,1,32393016,-31,117,24,73,45,37,17,17,28,1318,237,7,75,161,40,8162,303,-100,403,-18,177,183,-26,368144544,38493296,18447930,20,113454752,64673168,113454752,64673168,1674,374,0,25.7163206400063,-0.0246678966376876,2.19308833947454
-118.3691441,47.3026511,2.475,0.3992,0.1613,1,0,0,9,19,40,29,0,0,0,1,0,74371,-15,94,25,74,35,44,21,7,37,1289,240,3,82,129,36,7762,292,-63,355,-10,179,183,-16,822387,115128,32416,38,321301,105957,321301,105957,686,74,3,48.0638601286444,0.884268804426431,3.01842665809538
-118.1488494,46.7584831,4.6714,1.3614,0.2914,7,0,0,9,11,27,42,0,0,0,4,0,639768,-9,98,24,71,34,45,21,8,33,1303,240,3,87,129,37,7282,290,-52,342,0,178,182,-3,6721622,911168,233408,38,2592817,847448,2592817,847448,693,123,4,46.5667302837896,1.47861069064025,0.0853479097421275
-117.7975559,33.8558489,5.95,1.7125,0.2878,20,0,1,11,38,6,6,0,14,0,3,1,669115,41,184,19,69,55,29,16,12,20,1419,232,9,166,157,51,5302,338,31,307,111,235,239,105,3840749,725368,22481,80,2032858,154690,2032858,154690,830,445,5,21.075260068349,1.69962954469019,-1.20369083062886
-117.6453296,33.8833488,5.8364,1.965,0.3053,16,0,0,9,49,6,7,0,7,0,3,1,257102,52,195,16,71,54,29,17,11,21,1435,232,9,168,156,51,5322,339,33,306,113,237,242,107,1541668,289121,9612,79,809932,68000,809932,68000,736,377,5,41.8903588912508,1.68212531066233,-0.0791897228132128
-116.9825,43.8761111,1.234,0.314,0.2545,8,0,1,8,36,29,10,0,0,0,5,2,20605022,-13,145,18,75,47,36,17,16,28,1344,236,7,78,164,40,8323,308,-102,410,-16,182,189,-25,240671168,24329232,13176815,17,70042400,45091600,70042400,45091600,1746,326,6,51.7407190468918,0.209063236566871,0.691807724096952
-116.954166666667,46.9208333333333,0.3017,0.0715,0.2371,50,0,2,25,1,7,12,0,0,0,2,0,78865,4,130,53,60,48,41,11,14,25,1223,240,5,74,130,38,6958,276,-63,339,-7,161,165,-12,1023141,133175,34334,37,390519,130009,390519,130009,966,329,3,38.4076963311974,-1.2382351443451,-1.8240207360273
-116.920833333333,44.0458333333333,0.556,0.1759,0.3164,35,0,1,11,8,23,11,0,0,0,10,1,588852,-24,131,44,64,45,41,14,19,25,1238,239,7,60,161,39,8207,292,-112,404,-35,160,167,-45,7939596,1081035,247471,38,3068908,1005934,3068908,1005934,1573,599,5,21.6129173856914,-0.596457460252318,-1.63016165514477
-116.879166666667,43.7291666666667,3.24,1.0632,0.3281,2,0,0,2,2,8,79,0,1,0,1,6,13032,25,181,14,70,40,40,19,8,23,1436,240,4,105,146,37,8387,327,-63,390,4,206,215,-2,138773,16237,3677,32,48053,18238,48053,18238,769,60,2,17.6016595715029,1.13877963143747,2.14461447594486
-116.806111,46.4263889,2.78,1.3511,0.486,25,0,1,11,3,16,43,0,0,0,1,0,60458,13,141,27,67,33,47,19,10,34,1299,240,5,86,128,37,7261,288,-54,342,2,179,182,-3,655409,69401,27594,24,203683,102152,203683,102152,959,340,3,40.803011917568,0.994541392478221,-0.488962831939267
-116.804166666667,43.7208333333333,4.3125,0.679,0.1575,22,0,2,10,9,34,20,0,2,0,2,0,546539,-13,138,33,66,44,40,16,17,25,1335,238,8,70,156,38,8417,301,-104,405,-27,173,179,-37,7438918,1052016,234779,41,2966527,912907,2966527,912907,1569,520,5,11.009941253038,1.40493848277727,1.96623337023489
-116.704166666667,43.6791666666667,5.65285,0.3736,0.0851,22,0,2,10,9,34,19,0,2,0,2,0,653328,-49.5,89.5,33,66,44,40,16,17,25,1334,238,8,69,157,38,8408,300,-104,404,-27,173,179,-38,7400904,1047228,233848,41,2952522,908232,2952522,908232,1576,525,5,38.3328122712909,1.65306921432559,-0.912219862721041
-116.6781935,43.6987721,4.18,0.6853,0.1639,25,0,2,10,7,35,17,0,1,0,3,0,494303,-18,133,35,65,45,40,15,18,24,1319,238,9,64,158,39,8425,297,-110,407,-32,168,174,-43,6875653,980609,220899,42,2758504,846871,2758504,846871,1659,581,5,6.65699949762705,1.37609206332655,0.0314648779945039
-116.6625,43.6958333333333,4.92125,0.85555,0.19265,25,0,2,10,7,35,17,0,1,0,3,0,599561.5,-56,84.5,36,65,45,40,15,18,24,1317,238,9,64,159,39,8407,296,-111,407,-32,167,173,-43,6816156,972991,219553,42,2736107,839901,2736107,839901,1671,588,5,13.3098036424846,1.52645642566187,0.701592642811141
-116.6375,43.7041666666667,0.856,0.1998,0.2334,0,0,0,7,22,45,25,0,0,0,0,0,9219,16,172,15,73,41,39,19,10,27,1451,240,8,98,149,37,8346,323,-71,394,-2,198,207,-9,107031,14145,2424,41,41495,11892,41495,11892,923,191,2,7.81844868937419,-0.156144201763563,3.23191043898453
-116.5904116,43.687384,2.04,0.6344,0.311,26,0,2,10,7,35,16,0,1,0,3,0,475098,-21,130,37,65,45,40,15,18,24,1312,238,9,62,159,39,8447,295,-113,408,-34,166,172,-46,6658711,952703,215883,42,2676466,821778,2676466,821778,1700,604,5,12.9949368414145,0.699303871076105,-1.93395122798317
-116.5737442,43.6848841,2.8117,0.9709,0.3453,27,0,2,11,6,36,14,0,1,0,3,0,668665,-102,30,38,64,45,40,15,19,24,1301,238,9,58,161,39,8447,292,-118,410,-37,162,168,-50,6383835,917252,209361,42,2573530,790647,2573530,790647,1754,640,5,3.28442164780484,1.00526312591194,-0.487985178149537
-116.3238889,45.7502778,0.425,0.1501,0.3531,51,0,0,11,3,12,9,0,0,0,13,0,24149,-1,137,43,64,33,47,20,15,33,1236,240,7,79,138,39,7290,286,-67,353,110,171,176,-10,250929,28303,11031,24,77965,40904,77965,40904,1223,588,5,34.6337425558613,-0.875889448443362,-0.861887215549985
-116.2791667,43.6605556,0.4867,0.165,0.339,29,0,3,11,5,35,13,0,1,0,3,0,427579,-28,123,39,64,45,40,15,19,24,1295,238,9,55,162,39,8458,290,-122,412,-40,159,165,-53,6131760,883399,203583,42,2475314,763135,2475314,763135,1798,663,5,47.2078322361779,-0.734395107667352,-0.0168847855379366
-116.2363889,47.5519444,0.4357,0.1206,0.2767,75,0,0,17,0,1,1,0,1,0,4,0,126164,-51,39,77,57,49,43,8,21,26,1115,240,4,69,130,37,7340,278,-71,349,-14,162,166,-20,1275144,178576,38511,40,508140,161445,508140,161445,1243,822,4,41.9760189829505,-0.849857764812387,2.19566233297476
-115.895833333333,43.0458333333333,7.1286,0.8564,0.1201,0,0,0,12,46,31,6,0,5,0,0,0,2496,19,168,14,75,40,40,21,16,37,1426,240,8,105,143,36,8485,334,-56,390,7,212,218,0,30142,4129,705,41,11429,3234,11429,3234,938,34,2,24.5836580826209,1.86284343597031,1.70444759937972
-115.2025,43.0022222,1.5083,0.3766,0.2472,11,0,2,10,26,29,14,0,0,0,6,3,11818523,-56,82,21,73,45,38,18,15,29,1323,237,6,70,158,37,8764,302,-116,418,61,179,185,-40,133873352,13993759,8680228,11,37977168,28642936,37977168,28642936,1824,330,6,43.6933046724522,0.40642387967225,-1.30624466828494
-115.045833333333,36.1458333333333,5.2636,0.9374,0.1781,2,0,0,4,80,5,0,0,4,0,4,0,194234,23,173,11,77,51,32,17,19,23,1442,225,12,154,157,41,8046,361,-21,382,72,189,261,56,1772442,208989,49437,33,588464,257406,588464,257406,1317,417,4,32.6262940328105,1.58801294139634,2.42925175221582
-114.9014473,42.8485132,1.20235,0.124,0.0987,11,0,2,10,26,28,14,0,0,0,6,3,11536478,-35.5,109.5,21,73,45,37,18,15,28,1322,237,6,71,159,38,8752,302,-116,418,62,179,186,-39,128011888,13475802,8447608,11,36548760,27828148,36548760,27828148,1830,329,6,35.3020329500802,0.18335757222262,1.89702917704406
-114.8552778,42.6963889,2.94,0.1497,0.0509,2,0,1,8,38,44,8,0,0,0,0,0,234283,-26,131,18,77,41,40,19,17,32,1315,238,9,66,164,40,7949,295,-109,404,98,166,171,-33,3005616,370711,156870,24,920528,527265,920528,527265,1793,257,4,19.098050754367,1.04739265806437,3.16623461197614
-114.8030556,42.8863889,0.862,0.1478,0.1715,12,0,2,8,17,44,14,0,0,0,4,0,350198,-25,128,23,71,39,41,20,16,33,1341,240,7,57,160,37,8926,292,-131,423,-44,166,172,-58,5132372,691711,212705,36,1933276,737763,1933276,737763,1771,389,5,14.6410261879776,-0.149101325754512,-2.22901554817666
-114.7385936,36.0152585,0.64625,0.13415,0.21,6,0,0,7,57,17,4,0,0,0,1,3,6954007,-9.5,134.5,16,74,50,32,16,15,22,1425,225,12,136,156,39,8521,350,-48,398,241,176,248,29,86636056,10258059,4630035,20,27521790,16985468,27521790,16985468,1428,332,0,53.4639429106436,-0.441793181934708,1.21963178311383
-114.7188444,32.7186587,0.7896,0.1366,0.173,10,0,0,10,54,16,6,0,0,0,3,0,27193252,-11,146,19,74,50,33,17,16,23,1413,229,11,123,165,41,8169,334,-63,397,224,161,230,20,344087520,44425696,14641555,27,115437584,54665952,115437584,54665952,1631,312,8,34.1611013322766,-0.23775287324433,-0.124986483977036
-114.7125,42.6708333333333,1.57,0.588,0.392,11,0,2,10,25,28,14,0,0,0,6,3,11020848,-56,82,21,73,45,37,18,15,28,1323,237,6,71,159,37,8797,302,-117,419,62,180,186,-40,122824840,12875679,8211118,11,35102716,27002776,35102716,27002776,1842,337,0,11.5750625449575,0.445587352871986,2.07257656029306
-114.4947222,42.5625,2.1909,0.4719,0.2351,4,0,3,5,11,36,39,0,2,0,1,0,29362,-34,92,21,73,36,44,20,14,29,1297,239,9,80,146,38,7999,298,-83,381,-10,181,187,-19,355460,42734,16355,26,109204,56965,109204,56965,1540,282,2,7.06974411122035,0.767819194724776,2.19041492570447
-114.467448,32.8836539,0.5546,0.0915,0.1644,9,0,0,9,54,19,5,0,0,0,4,0,19893989,-18,139,19,74,50,33,17,17,23,1401,230,11,111,163,40,8384,327,-77,404,214,150,221,5,262930944,30406556,12609592,19,80286480,48142936,80286480,48142936,1742,327,7,25.811267540347,-0.599060588036248,-0.745930728071334
-114.3875417,36.360025,0.4486,0.02065,0.04605,6,0,0,7,57,17,4,0,0,0,1,3,7032060,23.5,177.5,16,74,50,32,16,15,22,1425,225,12,136,156,39,8521,350,-48,398,241,176,248,29,86636056,10258059,4630035,20,27521790,16985468,27521790,16985468,1428,332,0,49.7768771939155,-0.819355607851247,-0.7798239597381
-114.140225,34.2955704,0.54085,0.0787,0.1452,9,0,0,9,52,19,5,0,0,0,1,1,13758530.5,-17.5,139,20,73,49,33,17,16,23,1402,228,11,112,163,40,8462,328,-77,405,216,151,223,5,191024384,22794574,9852712,20,60686572,36563684,60686572,36563684,1718,312,0,32.2945946220649,-0.625001434930521,1.70286391543909
-114.10835,43.3233611,1.13,0.2088,0.1848,5,0,5,7,8,39,37,0,0,0,0,0,7848,-20,134,19,71,39,41,20,10,32,1401,240,6,60,160,37,9177,299,-133,432,-44,172,178,-59,117304,16194,4449,39,45357,16014,45357,16014,1630,384,2,52.5765179109245,0.121812323211748,0.570409769664788
-114.054861,46.8317389,0.348,0.0426,0.1225,45,0,0,10,2,10,3,0,15,0,14,0,2661,-42,82,40,66,39,43,19,15,24,1304,240,6,67,140,36,8161,287,-96,383,109,23,173,-36,38918,4810,2521,23,12231,7983,12231,7983,1279,575,1,39.4436832301504,-1.08644092942808,-0.0556497863348762
-114.0183333,42.5280556,0.79525,0.2256,0.27055,11,0,2,10,26,28,13,0,0,0,6,3,10994938,-36.5,109.5,21,73,45,37,18,15,28,1324,237,6,71,159,38,8802,302,-117,419,61,180,186,-40,121437968,12712670,8156349,10,34702544,26800428,34702544,26800428,1849,340,6,19.2877329099636,-0.230532031399435,-1.94758089076278
-113.920833333333,36.8958333333333,1.22,0.3652,0.3061,9,0,0,13,55,12,10,0,0,0,0,0,600654,-4,146,19,75,46,34,19,14,25,1405,225,15,129,163,41,8059,342,-48,390,46,164,236,30,5746791,697863,173659,29,1884808,869630,1884808,869630,1610,380,5,23.3046098354605,0.197779409752643,2.99242393825697
-113.3625,35.7791666666667,0.486,0.1348,0.286,13,0,1,10,43,25,7,0,0,0,1,0,13779516,-53,100,25,72,50,34,16,17,24,1365,231,11,81,166,39,8665,302,-116,418,186,123,194,-29,191116608,22760254,10556094,20,61338584,38016128,61338584,38016128,2092,318,7,8.08215962850945,-0.735891948859466,2.42255100002551
-112.520833333333,43.1208333333333,0.6829,0.2393,0.3505,24,0,4,12,13,28,18,0,0,0,0,1,2600492,-42,103,30,69,46,39,16,18,29,1298,239,5,37,157,37,8992,270,-153,423,81,146,153,-78,33661296,3638893,2167735,17,9740099,7055444,9740099,7055444,2051,394,6,5.66240019224519,-0.385390354088704,0.725765714142184
-112.135,43.4130556,0.4983,0.0674,0.1353,27,0,3,12,13,27,16,0,0,0,0,1,2243962,-46,100,31,68,47,38,15,19,28,1293,239,5,34,159,37,9027,268,-158,426,78,104,150,-82,29544724,3153103,1875349,17,8469747,6165141,8469747,6165141,2100,426,6,24.1005316374741,-0.709915570171883,-0.0877636339412931
-112.0880556,42.6247222,1.0933,0.1969,0.1801,11,0,7,10,2,42,27,0,0,0,0,0,81678,-19,119,30,71,36,44,21,10,33,1330,236,8,58,146,36,8664,284,-117,401,98,164,170,-53,931868,106589,55048,16,277385,187228,277385,187228,1847,371,4,53.4185090734562,0.0889846151081995,0.0654740256587392
-112.070833333333,34.8541666666667,0.318,0.1091,0.343,18,0,0,22,43,7,9,0,0,0,0,0,514385,-21,149,27,73,43,36,22,12,30,1378,229,14,118,178,47,7239,322,-52,374,210,147,215,30,5252814,860459,145174,45,2066966,596665,2066966,596665,1710,197,5,26.7503997552765,-1.18215354939386,-2.15022910722376
-111.9232703,40.7335574,4.77165,1.6201,0.34455,15,0,6,12,9,28,21,0,4,0,0,4,726775,-23,117.5,27,70,41,39,19,13,28,1307,239,4,80,152,37,8732,307,-103,410,-11,195,195,-30,7232495,769991,386314,20,2163121,1240573,2163121,1240573,1965,572,4,26.1461465697101,1.49812517675597,0.797699082307806
-111.9151434,33.4403229,3.3333,1.4862,0.4459,30,0,0,26,33,4,6,0,0,0,0,0,1997368,-22,139,31,69,45,35,20,14,28,1400,225,15,135,172,46,7243,332,-37,369,226,165,231,46,23767312,3648322,541141,44,8924067,2259475,8924067,2259475,1612,331,6,9.43805638734009,1.16539019600931,-1.33349985798058
-111.904166666667,40.6708333333333,1.3885,0.37975,0.2688,15,0,6,11,9,29,22,0,3,0,0,4,657323.5,-61,70,26,70,41,39,19,13,28,1307,239,4,81,153,37,8735,307,-104,411,-11,195,195,-30,6573285,693626,357401,20,1952306,1144767,1952306,1144767,1953,558,4,40.6812265936999,0.325311694320576,-1.07161485094444
-111.588216,36.8647099,0.4871,0.0829,0.1743,14,0,1,10,37,28,7,0,0,0,2,0,11476364,-62,89,26,71,50,34,16,18,24,1362,234,9,71,165,38,8922,297,-130,427,179,115,187,-43,146642752,15698102,9157448,14,43783192,32535256,43783192,32535256,2160,358,7,24.5095528115622,-0.733540788655187,3.43870996204735
-111.0414792,31.6128678,5.46,1.38315,0.24905,18,0,0,21,35,14,12,0,1,0,0,0,85275,40,220,20,70,48,33,20,11,22,1403,212,19,161,170,50,6382,336,-4,340,238,192,245,82,2180439,517307,27126,78,1174527,130455,1174527,130455,1408,288,4,27.5874619458988,1.62144914962589,3.38675017232287
-110.973243,42.1266021,0.552,0.21,0.3804,13,0,4,11,14,43,16,0,0,0,0,0,304557,-101,38,27,71,45,38,17,14,29,1346,240,5,33,165,39,8756,264,-157,421,74,-79,146,-79,3637531,368310,250987,10,1022217,844759,1022217,844759,2248,300,4,11.2707328788671,-0.603913402050723,2.17860154385201
-110.2200903,33.1856128,1.64,0.2059,0.1256,18,0,0,15,55,7,4,0,0,0,0,0,1174685,-12,184,24,72,46,34,19,15,26,1392,225,14,135,193,50,7158,331,-51,382,222,170,229,45,20200316,3837913,465086,64,10010609,1741102,10010609,1741102,1682,297,5,12.4053428588137,0.48810037737504,-1.82562927469449
-109.864844,37.1469461,1.076,0.4554,0.4233,12,0,0,11,51,18,6,0,0,0,4,0,1765307,-4,173,24,72,52,32,16,17,22,1377,229,12,95,169,40,8600,313,-104,417,199,136,207,-15,29651228,3917699,1159223,30,10216612,4552911,10216612,4552911,2029,263,6,32.1307435394713,0.0731047397802873,0.748121146379197
-109.4387455,41.496076,0.5929,0.1731,0.292,10,0,0,6,41,37,4,0,0,0,1,0,820144,-111,37,20,73,52,34,14,19,26,1359,240,6,27,169,38,9227,265,-176,441,121,-91,147,-91,11364210,1432952,664017,22,3653763,2228178,3653763,2228178,2277,218,6,31.0108169612248,-0.530231240862403,1.24290365754127
-109.2934493,38.810541,1.25005,0.44405,0.3504,30,0,2,16,12,28,12,0,0,0,0,0,3826537,-56.5,100.5,41,64,51,35,14,20,22,1337,238,8,57,168,39,8643,278,-147,425,161,98,168,-55,44028028,4581382,2568646,14,12865982,9515008,12865982,9515008,2518,556,6,4.25872438350744,0.221834433237898,0.286613723684432
-109.0270546,39.1327605,0.986,0.2676,0.2714,33,0,2,16,9,28,12,0,0,0,0,0,2789107,-91,66,45,63,52,35,13,21,22,1321,238,7,48,171,40,8646,269,-157,426,152,90,159,-64,33692776,3461035,2092370,13,9707684,7522743,9707684,7522743,2625,598,6,2.02724363880125,-0.0141043314720321,-2.26329102336542
-108.720833333333,40.1041666666667,0.3929,0.0954,0.2429,15,0,3,15,9,44,13,0,0,0,0,0,449624,-83,74,32,68,47,37,16,14,25,1359,240,6,55,177,40,8827,287,-154,441,47,-59,169,-59,4683515,449624,308514,11,1315831,1010971,1315831,1010971,2262,383,5,34.6610011915391,-0.958340717527591,0.277989293112145
-108.6875,36.7791666666667,0.8217,0.1745,0.2124,16,0,0,13,43,20,5,0,0,0,4,0,1609067,-52,112,28,70,53,32,15,18,22,1367,232,11,85,175,41,8434,302,-117,419,187,125,194,-23,18861216,2583572,819360,30,6634174,2992012,6634174,2992012,2169,290,6,50.0208951053345,-0.197432415123673,0.661089821132956
-108.670833333333,32.7291666666667,0.7017,0.205,0.2921,31,0,0,21,33,11,4,0,0,0,0,0,245963,-44,154,36,68,45,35,20,16,29,1346,219,18,103,198,51,6908,299,-82,381,188,136,194,17,4604053,900017,114402,67,2377320,435783,2377320,435783,2101,314,4,32.2586671588714,-0.357684046446189,1.64877074145791
-108.5653775,40.1796934,0.676,0.2915,0.4311,16,0,3,15,8,44,13,0,0,0,0,0,422717,-85,71,33,68,47,37,16,15,25,1356,240,6,53,177,40,8743,284,-154,438,44,-59,166,-59,4383652,422717,292329,11,1229728,957685,1229728,957685,2294,387,5,30.2599940178467,-0.395761444263921,1.79666670755222
-108.525101,40.4516339,1.21475,0.3662,0.3029,13,0,5,10,20,39,12,0,0,0,0,0,1115153,-64,90.5,28,70,47,36,17,14,28,1359,240,5,47,171,39,8992,282,-152,434,40,-68,164,-68,12357865,1200392,801553,10,3430698,2671268,3430698,2671268,2232,290,6,28.3859246775942,0.193512735277286,2.31002605070365
-108.4506446,38.9833158,1.032,0.2262,0.2192,30,0,1,16,11,29,12,0,0,0,0,0,1151879,-93,68,44,63,52,35,13,21,22,1318,237,9,47,175,40,8706,268,-165,433,152,89,158,-66,15102365,1659189,825662,17,4597925,3040605,4597925,3040605,2674,560,5,53.0561203121363,0.0314717010176631,-1.45869289747904
