ID NUTS YYYY MM 0 BAREA
48970 PT150 1996 11 3 19.0086
48971 PT150 1996 12 2 0.0359525
48972 PT150 1997 01 4 1.43402
48973 PT150 1997 02 4 1.04625
48974 PT150 1997 03 4 14.4809
48975 PT150 1997 04 4 2.10395
48976 PT150 1997 05 4 2.00853
48977 PT150 1997 06 4 52.2688
48978 PT150 1997 07 4 33.0613
48979 PT150 1997 08 4 63.8449
48980 PT150 1997 09 4 27.7934
48981 PT150 1997 10 4 0.824262
48982 PT150 1997 12 4 0.0773297
48983 PT150 1998 01 2 0.0069869
48984 PT150 1998 02 3 0.126484
48985 PT150 1998 03 3 2.14363
48986 PT150 1998 04 3 1.11504
48987 PT150 1998 05 3 1.45019
48988 PT150 1998 06 3 139.93
48989 PT150 1998 07 3 106.988
48990 PT150 1998 08 3 294.931
48991 PT150 1998 09 3 19.5328
48992 PT150 1998 10 3 26.3539
48993 PT150 1998 11 3 9.68913
48994 PT150 1998 12 3 19.8934
48995 PT150 1999 01 3 5.49202
48996 PT150 1999 02 3 3.57186
48997 PT150 1999 03 3 7.96739
48998 PT150 1999 04 3 18.1434
48999 PT150 1999 05 3 22.2369
49000 PT150 1999 06 3 494.929
49001 PT150 1999 07 3 143.976
49002 PT150 1999 08 3 56.9053
49003 PT150 1999 09 3 11.9254
49004 PT150 1999 10 3 1.04677
49005 PT150 1999 11 3 0.616066
49006 PT150 1999 12 3 0.060349
49007 PT150 2000 01 3 0.0474418
49008 PT150 2000 02 4 0.039314
49009 PT150 2000 03 5 4.22417
49010 PT150 2000 05 5 2.04486
49011 PT150 2000 06 5 33.46
49012 PT150 2000 07 5 313.994
49013 PT150 2000 08 5 18.1267
49014 PT150 2000 09 5 17.9927
49015 PT150 2000 10 5 75.0395
49016 PT150 2000 11 5 0.124341
49017 PT150 2001 02 3 0.0615942
49018 PT150 2001 04 3 2.14413
49019 PT150 2001 05 3 21.9421
49020 PT150 2001 06 3 337.59
49021 PT150 2001 07 3 285.448
49022 PT150 2001 08 3 871.639
49023 PT150 2001 09 3 1540.36
49024 PT150 2001 10 4 9.97861
49025 PT150 2001 11 4 0.911026
49026 PT150 2001 12 3 0.147719
49027 PT150 2002 01 4 0.73574
49028 PT150 2002 02 4 2.90774
49029 PT150 2002 03 2 0.00455707
49030 PT150 2002 04 4 3.20207
49031 PT150 2002 05 4 5.3328
49032 PT150 2002 06 4 599.288
49033 PT150 2002 07 4 988.974
49034 PT150 2002 08 4 248.68
49035 PT150 2002 09 4 15.7495
49036 PT150 2002 10 4 1.52894
49037 PT150 2002 11 5 1.19327
49038 PT150 2002 12 4 0.0397593
49039 PT150 2003 02 2 0.0353119
49040 PT150 2003 03 4 0.972833
49041 PT150 2003 04 3 1.13841
49042 PT150 2003 05 3 3.41411
49043 PT150 2003 06 3 1640.31
49044 PT150 2003 07 3 437.507
49045 PT150 2003 08 3 52898.5
49046 PT150 2003 09 3 21058.2
49047 PT150 2003 10 3 4.68923
49048 PT150 2003 11 2 0.986582
49049 PT150 2004 01 4 0.0134201
49050 PT150 2004 02 2 0.00115127
49051 PT150 2004 03 4 0.372927
49052 PT150 2004 04 4 0.49995
49053 PT150 2004 05 5 19.4961
49054 PT150 2004 06 5 3750.29
49055 PT150 2004 07 5 16599
49056 PT150 2004 08 5 2744.83
49057 PT150 2004 09 5 13.2939
49058 PT150 2004 10 5 7.09857
49059 PT150 2004 11 5 0.853105
49060 PT150 2004 12 5 1.64101
49061 PT150 2005 01 5 2.48557
49062 PT150 2005 02 5 8.72624
49063 PT150 2005 03 5 5.6222
49064 PT150 2005 04 5 11.8854
49065 PT150 2005 05 5 344.941
49066 PT150 2005 06 5 1305.61
49067 PT150 2005 07 5 538.125
49068 PT150 2005 08 5 51.6069
49069 PT150 2005 09 5 23.909
49070 PT150 2005 10 5 6.92398
49071 PT150 2005 11 3 0.113377
49072 PT150 2005 12 4 0.0103714
49073 PT150 2006 02 4 0.83936
49074 PT150 2006 03 4 1.67582
49075 PT150 2006 04 4 0.621219
49076 PT150 2006 05 4 9.42893
49077 PT150 2006 06 4 36.1573
49078 PT150 2006 07 115 54.0222
49079 PT150 2006 08 96 6.17697
49080 PT150 2006 09 88 13.0542
49081 PT150 2006 10 88 40.9787
49082 PT150 2006 11 4 0.00243343
49083 PT150 2006 12 4 0.111589
49084 PT150 2007 01 4 1.23377
49085 PT150 2007 02 4 0.00394131
49086 PT150 2007 03 4 0.225727
49087 PT150 2007 04 4 0.182275
49088 PT150 2007 05 4 12.3028
49089 PT150 2007 06 4 42.6615
49090 PT150 2007 07 103 110.319
49091 PT150 2007 08 103 29.809
49092 PT150 2007 09 103 4.19012
49093 PT150 2007 10 103 6.44937
49094 PT150 2007 11 103 0.863477
49095 PT150 2007 12 103 0.837446
49096 PT161 1980 05 2 2.05926
49097 PT161 1980 06 4 7.38509
49098 PT161 1980 07 4 0.85476
49099 PT161 1980 08 4 3.68233
49100 PT161 1980 09 4 106.852
49101 PT161 1981 01 4 3.48518
49102 PT161 1981 02 4 9.27729
49103 PT161 1981 03 3 0.102598
49104 PT161 1981 04 2 0.570065
49105 PT161 1981 05 2 33.432
49106 PT161 1981 06 2 28.4104
49107 PT161 1981 07 2 134.144
49108 PT161 1981 08 2 139.885
49109 PT161 1981 09 2 64.0675
49110 PT161 1981 11 3 0.892458
49111 PT161 1982 03 3 15.1946
49112 PT161 1982 06 2 0.965135
49113 PT161 1982 07 2 22.5603
49114 PT161 1982 08 2 892.556
49115 PT161 1982 09 2 1962.23
49116 PT161 1983 06 2 2.11326
49117 PT161 1983 07 2 39.1769
49118 PT161 1983 08 2 246.822
49119 PT161 1983 09 2 77.7752
49120 PT161 1983 10 5 2.34152
49121 PT161 1984 02 5 1.69837
49122 PT161 1984 03 4 6.77301
49123 PT161 1984 07 4 141.928
49124 PT161 1984 08 90 102.207
49125 PT161 1984 09 90 63.6088
49126 PT161 1984 10 90 0.559871
49127 PT161 1985 02 2 0.766624
49128 PT161 1985 03 2 0.0641823
49129 PT161 1985 07 2 122.799
49130 PT161 1985 08 176 678.317
49131 PT161 1985 09 182 2599.1
49132 PT161 1985 10 182 685.445
49133 PT161 1986 03 182 7.40187
49134 PT161 1986 04 182 1.8057
49135 PT161 1986 05 182 105.036
49136 PT161 1986 06 182 6918.76
49137 PT161 1986 07 83 69.6619
49138 PT161 1986 08 139 64.9134
49139 PT161 1986 09 139 28.7346
49140 PT161 1986 10 139 2.43996
49141 PT161 1987 01 2 0.277598
49142 PT161 1987 06 2 23.7051
49143 PT161 1987 07 2 17.2697
49144 PT161 1987 08 2 1034.01
49145 PT161 1987 09 2 313.677
49146 PT161 1988 02 2 1.28097
49147 PT161 1988 04 2 0.093403
49148 PT161 1988 07 2 3.96337
49149 PT161 1988 08 88 79.1048
49150 PT161 1988 09 144 89.2764
49151 PT161 1988 10 144 69.4892
49152 PT161 1989 06 5 0.871024
49153 PT161 1989 07 141 4876.97
49154 PT161 1989 08 89 161.47
49155 PT161 1989 09 89 139.051
49156 PT161 1989 10 111 412.476
49157 PT161 1990 06 111 8.69334
49158 PT161 1990 07 111 20.5644
49159 PT161 1990 08 111 18.3241
49160 PT161 1990 09 111 34.8878
49161 PT161 1991 02 2 0.0149335
49162 PT161 1991 05 2 0.719606
49163 PT161 1991 06 116 46.2674
49164 PT161 1991 07 116 36.1521
49165 PT161 1991 08 176 1239.39
49166 PT161 1991 09 176 5.03345
49167 PT161 1991 10 176 5.87096
49168 PT161 1992 01 176 3.88113
49169 PT161 1992 02 176 14.7576
49170 PT161 1992 03 115 2618.94
49171 PT161 1992 04 115 14.6773
49172 PT161 1992 05 151 130.401
49173 PT161 1992 06 151 12.2519
49174 PT161 1992 07 158 42.7151
49175 PT161 1992 08 177 124.722
49176 PT161 1992 09 87 35.5208
49177 PT161 1993 02 2 0.200851
49178 PT161 1993 03 2 19.8718
49179 PT161 1993 04 2 1.91467
49180 PT161 1993 05 3 0.242134
49181 PT161 1993 06 3 6.16473
49182 PT161 1993 07 124 143.1
49183 PT161 1993 08 108 39.1373
49184 PT161 1993 09 108 7.84783
49185 PT161 1994 01 5 0.20732
49186 PT161 1994 02 2 0.0248005
49187 PT161 1994 03 2 4.17773
49188 PT161 1994 04 2 6.95485
49189 PT161 1994 05 2 3.68023
49190 PT161 1994 06 2 88.7192
49191 PT161 1994 07 150 36.4789
49192 PT161 1994 08 167 47.3101
49193 PT161 1994 09 88 47.9035
49194 PT161 1994 10 88 4.65039
49195 PT161 1995 01 88 1.35631
49196 PT161 1995 02 88 0.81659
49197 PT161 1995 03 88 28.3664
49198 PT161 1995 04 114 3236.77
49199 PT161 1995 05 114 7.98445
49200 PT161 1995 06 94 76.6437
49201 PT161 1995 07 103 34.9541
49202 PT161 1995 08 249 419.314
49203 PT161 1995 09 249 631.661
49204 PT161 1995 10 249 20.2138
49205 PT161 1996 02 249 0.154513
49206 PT161 1996 03 249 1.43635
49207 PT161 1996 04 249 11.6059
49208 PT161 1996 05 249 7.9843
49209 PT161 1996 06 249 31.4594
49210 PT161 1996 07 249 24.141
49211 PT161 1996 08 249 18.3627
49212 PT161 1996 09 249 72.7068
49213 PT161 1996 10 249 8.46988
49214 PT161 1996 11 3 0.023258
49215 PT161 1997 02 2 1.214
49216 PT161 1997 03 2 7.63361
49217 PT161 1997 04 2 243.771
49218 PT161 1997 05 2 9.5246
49219 PT161 1997 06 2 9.68603
49220 PT161 1997 07 2 16.326
49221 PT161 1997 08 2 9.0465
49222 PT161 1997 09 2 13.7071
49223 PT161 1998 01 4 0.430043
49224 PT161 1998 02 4 1.44057
49225 PT161 1998 03 4 14.0808
49226 PT161 1998 04 4 0.0379107
49227 PT161 1998 05 4 7.05406
49228 PT161 1998 06 4 14.9434
49229 PT161 1998 07 4 15.4161
49230 PT161 1998 08 123 29.933
49231 PT161 1998 09 123 5.1986
49232 PT161 1998 10 123 8.93992
49233 PT161 1998 11 3 0.0966433
49234 PT161 1998 12 3 0.96096
49235 PT161 1999 01 3 3.18094
49236 PT161 1999 02 3 6.10569
49237 PT161 1999 03 3 18.664
49238 PT161 1999 04 3 12.3851
49239 PT161 1999 05 3 3.88601
49240 PT161 1999 06 3 11.0809
49241 PT161 1999 07 130 39.2023
49242 PT161 1999 08 130 25.0038
49243 PT161 1999 09 130 17.4611
49244 PT161 1999 10 130 0.884325
49245 PT161 1999 11 130 5.29654
49246 PT161 1999 12 3 0.217778
49247 PT161 2000 01 5 1.53349
49248 PT161 2000 02 5 2.49961
49249 PT161 2000 03 96 2025.94
49250 PT161 2000 04 5 2.17864
49251 PT161 2000 05 5 2.51003
49252 PT161 2000 06 5 19.4983
49253 PT161 2000 07 5 7.50739
49254 PT161 2000 08 153 91.7197
49255 PT161 2000 09 101 29.9688
49256 PT161 2000 10 101 6.92586
49257 PT161 2000 11 2 0.0226723
49258 PT161 2001 01 2 0.0714145
49259 PT161 2001 02 2 12.1314
49260 PT161 2001 03 2 0.236958
49261 PT161 2001 04 2 5.95185
49262 PT161 2001 05 2 2.23897
49263 PT161 2001 06 2 9.90804
49264 PT161 2001 07 2 6.85328
49265 PT161 2001 08 111 29.8346
49266 PT161 2001 09 100 24.0462
49267 PT161 2001 10 4 0.0262072
49268 PT161 2001 11 4 21.681
49269 PT161 2001 12 4 1.02639
49270 PT161 2002 01 4 0.297892
49271 PT161 2002 02 4 1.83704
49272 PT161 2002 03 4 6.98516
49273 PT161 2002 04 4 57.7951
49274 PT161 2002 05 4 22.2105
49275 PT161 2002 06 4 44.6914
49276 PT161 2002 07 154 88.5937
49277 PT161 2002 08 233 191.388
49278 PT161 2002 09 93 30.8843
49279 PT161 2002 10 93 9.45783
49280 PT161 2002 11 2 0.139481
49281 PT161 2003 02 2 0.0269344
49282 PT161 2003 03 2 0.591257
49283 PT161 2003 04 2 8.74412
49284 PT161 2003 05 2 22.5927
49285 PT161 2003 06 82 95.7701
49286 PT161 2003 07 119 37.2125
49287 PT161 2003 08 155 39.861
49288 PT161 2003 09 155 27.4542
49289 PT161 2003 10 155 1.29059
49290 PT161 2003 11 4 0.00691489
49291 PT161 2003 12 2 0.023174
49292 PT161 2004 02 2 2.71019
49293 PT161 2004 03 2 1311.72
49294 PT161 2004 04 2 29.0849
49295 PT161 2004 05 2 55.5738
49296 PT161 2004 06 2 61.3189
49297 PT161 2004 07 173 55.9006
49298 PT161 2004 08 173 7.84031
49299 PT161 2004 09 173 7.21911
49300 PT161 2004 10 173 17.2997
49301 PT161 2004 11 173 0.868749
49302 PT161 2004 12 4 0.349454
49303 PT161 2005 01 4 1.10021
49304 PT161 2005 02 4 80.2852
49305 PT161 2005 03 4 329.644
49306 PT161 2005 04 4 8.65442
49307 PT161 2005 05 4 15.6902
49308 PT161 2005 06 160 242.83
49309 PT161 2005 07 172 1152.56
49310 PT161 2005 08 265 1115.25
49311 PT161 2005 09 98 4474.67
49312 PT161 2005 10 84 38.2251
49313 PT161 2005 11 84 0.986848
49314 PT161 2005 12 84 1.18596
49315 PT161 2006 01 84 11.6503
49316 PT161 2006 02 84 3.92373
49317 PT161 2006 03 84 0.153689
49318 PT161 2006 04 84 11.7985
49319 PT161 2006 05 84 10.601
49320 PT161 2006 06 83 511.419
49321 PT161 2006 07 135 18.2157
49322 PT161 2006 08 183 1826.54
49323 PT161 2006 09 183 4.50666
49324 PT161 2006 10 5 1.96919
49325 PT161 2006 11 3 0.0138131
49326 PT161 2006 12 2 0.0104356
49327 PT161 2007 02 3 0.030933
49328 PT161 2007 03 3 0.0539782
49329 PT161 2007 04 3 5.40957
49330 PT161 2007 05 3 3.03055
49331 PT161 2007 06 3 2.46477
49332 PT161 2007 07 3 1.54473
49333 PT161 2007 08 3 86.8923
49334 PT161 2007 09 3 50.6986
49335 PT161 2007 10 3 2.80459
49336 PT161 2007 11 3 18.0532
49337 PT161 2007 12 3 0.654237
49338 PT162 1980 07 4 1.01473
49339 PT162 1980 08 4 78.7842
49340 PT162 1980 10 2 327.808
49341 PT162 1981 01 2 11.2288
49342 PT162 1981 02 3 1.65281
49343 PT162 1981 04 3 2.51443
49344 PT162 1981 05 2 2.1413
49345 PT162 1981 06 2 86.3735
49346 PT162 1981 07 2 5838.18
49347 PT162 1981 08 2 59.5633
49348 PT162 1981 09 2 63.2369
49349 PT162 1981 10 3 3.70972
49350 PT162 1981 11 2 0.140365
49351 PT162 1982 05 2 0.129911
49352 PT162 1982 06 2 5.7582
49353 PT162 1982 07 2 80.1369
49354 PT162 1982 08 2 1909.18
49355 PT162 1982 09 2 1567.92
49356 PT162 1983 06 4 3.4033
49357 PT162 1983 07 4 61.5625
49358 PT162 1983 08 85 140.651
49359 PT162 1983 09 115 632.737
49360 PT162 1983 10 115 33.4886
49361 PT162 1984 02 2 1.40537
49362 PT162 1984 03 2 21.6979
49363 PT162 1984 04 2 13.6419
49364 PT162 1984 05 4 1.42574
49365 PT162 1984 07 4 25.4017
49366 PT162 1984 08 4 77.3251
49367 PT162 1984 09 111 113.969
49368 PT162 1984 10 111 3.57579
49369 PT162 1985 02 2 0.0507623
49370 PT162 1985 07 100 139.365
49371 PT162 1985 08 237 1296.55
49372 PT162 1985 09 159 1601.11
49373 PT162 1985 10 106 99.2238
49374 PT162 1986 02 2 0.0947558
49375 PT162 1986 03 2 3.41873
49376 PT162 1986 04 2 4.39242
49377 PT162 1986 05 2 1.98718
49378 PT162 1986 06 2 89.9529
49379 PT162 1986 07 107 662.51
49380 PT162 1986 08 152 154.382
49381 PT162 1986 09 152 548.873
49382 PT162 1986 10 152 46.4071
49383 PT162 1987 06 152 27.2472
49384 PT162 1987 07 108 119.141
49385 PT162 1987 08 106 2529.87
49386 PT162 1987 09 106 303.427
49387 PT162 1988 07 106 4.08166
49388 PT162 1988 08 106 30.2315
49389 PT162 1988 09 81 40.3144
49390 PT162 1988 10 81 595.977
49391 PT162 1989 06 3 1.63633
49392 PT162 1989 07 93 368.234
49393 PT162 1989 08 85 59.9261
49394 PT162 1989 09 94 159.326
49395 PT162 1989 10 94 42.3109
49396 PT162 1990 06 94 24.4027
49397 PT162 1990 07 94 126.566
49398 PT162 1990 08 94 2342.61
49399 PT162 1990 09 94 23.8856
49400 PT162 1991 05 3 4.99898
49401 PT162 1991 06 3 92.9069
49402 PT162 1991 07 95 207.191
49403 PT162 1991 08 95 3752.58
49404 PT162 1991 09 95 44.1651
49405 PT162 1991 10 95 9.82584
49406 PT162 1992 01 3 1.25047
49407 PT162 1992 02 3 0.244751
49408 PT162 1992 03 3 28.3886
49409 PT162 1992 04 3 12.0385
49410 PT162 1992 05 3 5.39941
49411 PT162 1992 06 3 17.1079
49412 PT162 1992 07 3 25.2042
49413 PT162 1992 08 3 1088.85
49414 PT162 1992 09 3 21.953
49415 PT162 1993 02 4 2.46875
49416 PT162 1993 03 4 13.5208
49417 PT162 1993 04 4 2.1379
49418 PT162 1993 05 3 0.836136
49419 PT162 1993 06 3 5.25803
49420 PT162 1993 07 3 4838.37
49421 PT162 1993 08 3 80.2237
49422 PT162 1993 09 3 2.34775
49423 PT162 1994 01 4 0.0475585
49424 PT162 1994 02 3 0.0171308
49425 PT162 1994 03 3 3.68003
49426 PT162 1994 04 3 9.0951
49427 PT162 1994 05 3 9.78765
49428 PT162 1994 06 3 11.63
49429 PT162 1994 07 3 5.47355
49430 PT162 1994 08 3 53.8989
49431 PT162 1994 09 3 28.8494
49432 PT162 1994 10 3 3.44289
49433 PT162 1995 01 3 0.12276
49434 PT162 1995 03 3 9.11024
49435 PT162 1995 04 3 66.9062
49436 PT162 1995 05 3 13.2878
49437 PT162 1995 06 3 22.0504
49438 PT162 1995 07 109 2443.4
49439 PT162 1995 08 126 3636.68
49440 PT162 1995 09 126 29.5366
49441 PT162 1995 10 126 11.6751
49442 PT162 1996 02 5 0.402696
49443 PT162 1996 03 5 3.30296
49444 PT162 1996 04 5 2.12759
49445 PT162 1996 05 5 1.2577
49446 PT162 1996 06 5 25.1535
49447 PT162 1996 07 5 28.1589
49448 PT162 1996 08 5 72.7939
49449 PT162 1996 09 5 74.1368
49450 PT162 1996 10 5 11.5194
49451 PT162 1996 11 4 0.0371916
49452 PT162 1997 02 2 0.0473628
49453 PT162 1997 03 2 20.1251
49454 PT162 1997 04 2 0.554384
49455 PT162 1997 05 3 0.934744
49456 PT162 1997 06 3 0.0292874
49457 PT162 1997 07 3 13.5553
49458 PT162 1997 08 3 18.0064
49459 PT162 1997 09 3 45.9609
49460 PT162 1998 01 2 0.012181
49461 PT162 1998 02 2 1.41967
49462 PT162 1998 03 2 2.74684
49463 PT162 1998 04 3 0.456693
49464 PT162 1998 05 3 4.49884
49465 PT162 1998 06 3 11.9787
49466 PT162 1998 07 3 8.19108
49467 PT162 1998 08 98 84.3555
49468 PT162 1998 09 98 18.8977
49469 PT162 1998 10 98 5.90476
49470 PT162 1998 11 5 0.409475
49471 PT162 1998 12 4 1.36418
49472 PT162 1999 01 4 3.40099
49473 PT162 1999 02 4 0.804996
49474 PT162 1999 03 4 3.87761
49475 PT162 1999 04 4 4.69236
49476 PT162 1999 05 4 1.34251
49477 PT162 1999 06 4 19.9125
49478 PT162 1999 07 104 161.667
49479 PT162 1999 08 104 51.3691
49480 PT162 1999 09 104 75.1423
49481 PT162 1999 10 104 4.8756
49482 PT162 1999 11 104 0.244769
49483 PT162 1999 12 3 0.0840734
49484 PT162 2000 01 3 3.07286
49485 PT162 2000 02 3 5.42166
49486 PT162 2000 03 3 33.1926
49487 PT162 2000 05 5 1.03018
49488 PT162 2000 06 5 18.025
49489 PT162 2000 07 5 55.9238
49490 PT162 2000 08 86 132.952
49491 PT162 2000 09 86 47.4885
49492 PT162 2000 10 86 6.20869
49493 PT162 2001 01 3 0.00554927
49494 PT162 2001 02 3 0.704027
49495 PT162 2001 03 2 0.70416
49496 PT162 2001 04 2 1.33023
49497 PT162 2001 05 5 0.166914
49498 PT162 2001 06 5 11.6649
49499 PT162 2001 07 5 17.5121
49500 PT162 2001 08 5 6.93376
49501 PT162 2001 09 5 48.215
49502 PT162 2001 10 4 0.51412
49503 PT162 2001 11 4 1.12036
49504 PT162 2001 12 4 9.20303
49505 PT162 2002 01 4 0.013226
49506 PT162 2002 02 4 8.46008
49507 PT162 2002 03 4 5.2284
49508 PT162 2002 04 4 3.06029
49509 PT162 2002 05 4 1.05037
49510 PT162 2002 06 4 25.527
49511 PT162 2002 07 4 2106.2
49512 PT162 2002 08 4 32.5328
49513 PT162 2002 09 4 1.04716
49514 PT162 2002 10 3 12.802
49515 PT162 2003 03 5 0.431439
49516 PT162 2003 04 5 24.8829
49517 PT162 2003 05 5 7.27625
49518 PT162 2003 06 5 198.129
49519 PT162 2003 07 5 10.6217
49520 PT162 2003 08 5 23.4694
49521 PT162 2003 09 5 37.0503
49522 PT162 2003 10 5 4.8465
49523 PT162 2003 11 3 1.17789
49524 PT162 2004 02 3 0.174373
49525 PT162 2004 03 3 5.23416
49526 PT162 2004 04 3 0.938678
49527 PT162 2004 05 3 1.51427
49528 PT162 2004 06 3 64.2922
49529 PT162 2004 07 3 35.6518
49530 PT162 2004 08 3 8.81541
49531 PT162 2004 09 3 8.41761
49532 PT162 2004 10 3 198.507
49533 PT162 2004 11 3 0.918252
49534 PT162 2004 12 3 0.0114961
49535 PT162 2005 01 3 0.351742
49536 PT162 2005 02 3 5.14898
49537 PT162 2005 03 3 10.0808
49538 PT162 2005 04 3 1.36937
49539 PT162 2005 05 3 5.65126
49540 PT162 2005 06 3 1005.67
49541 PT162 2005 07 3 1129.36
49542 PT162 2005 08 101 7393.66
49543 PT162 2005 09 101 15.8216
49544 PT162 2005 10 101 1958.07
49545 PT162 2005 11 3 0.0248456
49546 PT162 2005 12 5 0.433867
49547 PT162 2006 01 3 0.0322326
49548 PT162 2006 02 3 0.213432
49549 PT162 2006 03 4 0.892432
49550 PT162 2006 04 4 16.875
49551 PT162 2006 05 4 46.5988
49552 PT162 2006 06 4 19.4451
49553 PT162 2006 07 4 30.6039
49554 PT162 2006 08 126 121.792
49555 PT162 2006 09 126 31.5844
49556 PT162 2007 03 5 2.57026
49557 PT162 2007 04 2 0.00267012
49558 PT162 2007 05 4 0.047902
49559 PT162 2007 06 4 0.0278642
49560 PT162 2007 07 4 1.93146
49561 PT162 2007 08 4 26.8477
49562 PT162 2007 09 4 6.19217
49563 PT162 2007 10 4 0.878104
49564 PT162 2007 11 4 5.38683
49565 PT162 2007 12 5 0.0237166
49566 PT163 1980 04 2 54.3088
49567 PT163 1980 06 5 1.99069
49568 PT163 1980 07 5 2.23894
49569 PT163 1980 08 5 163.035
49570 PT163 1980 09 2 0.565445
49571 PT163 1981 01 2 3.27201
49572 PT163 1981 02 5 4.10279
49573 PT163 1981 03 2 0.318847
49574 PT163 1981 04 2 0.265704
49575 PT163 1981 05 3 6.16968
49576 PT163 1981 06 3 21.6172
49577 PT163 1981 07 3 1017.37
49578 PT163 1981 08 3 67.5931
49579 PT163 1981 09 3 22.3026
49580 PT163 1981 10 5 5.23684
49581 PT163 1981 11 5 14.2459
49582 PT163 1982 06 5 3.4736
49583 PT163 1982 07 5 9.42906
49584 PT163 1982 08 5 157.352
49585 PT163 1982 09 5 127.482
49586 PT163 1983 06 2 0.458632
49587 PT163 1983 07 2 4.74206
49588 PT163 1983 08 2 25.6924
49589 PT163 1983 09 2 23.3273
49590 PT163 1983 11 3 0.681117
49591 PT163 1983 12 3 0.143703
49592 PT163 1984 03 3 353.614
49593 PT163 1984 05 2 1.2748
49594 PT163 1984 07 5 0.79869
49595 PT163 1984 08 5 648.419
49596 PT163 1984 09 5 221.362
49597 PT163 1984 10 3 0.627035
49598 PT163 1985 06 3 5.48464
49599 PT163 1985 07 3 45.2413
49600 PT163 1985 08 3 69.503
49601 PT163 1985 09 3 80.4281
49602 PT163 1985 10 3 237.371
49603 PT163 1986 03 2 0.188749
49604 PT163 1986 04 3 0.894174
49605 PT163 1986 05 3 0.414087
49606 PT163 1986 06 3 18.9785
49607 PT163 1986 07 3 134.417
49608 PT163 1986 08 3 105.307
49609 PT163 1986 09 3 53.4485
49610 PT163 1986 10 2 0.234056
49611 PT163 1987 05 3 17.4907
49612 PT163 1987 06 3 7.09642
49613 PT163 1987 07 3 4924.98
49614 PT163 1987 08 3 852.519
49615 PT163 1987 09 3 795.402
49616 PT163 1988 07 3 0.777923
49617 PT163 1988 08 3 26.0781
49618 PT163 1988 09 3 22.8876
49619 PT163 1988 10 3 27.893
49620 PT163 1989 01 2 0.0813153
49621 PT163 1989 02 2 0.222304
49622 PT163 1989 06 5 0.810491
49623 PT163 1989 07 5 213.955
49624 PT163 1989 08 5 95.5587
49625 PT163 1989 09 5 1765.98
49626 PT163 1989 10 5 50.8127
49627 PT163 1990 07 5 352.756
49628 PT163 1990 08 5 2515.18
49629 PT163 1990 09 5 133.719
49630 PT163 1991 05 4 369.645
49631 PT163 1991 06 4 143.251
49632 PT163 1991 07 4 301.183
49633 PT163 1991 08 4 523.134
49634 PT163 1991 09 4 505.377
49635 PT163 1991 10 4 3.29124
49636 PT163 1992 02 4 4.93945
49637 PT163 1992 03 4 13.5078
49638 PT163 1992 04 4 16.2326
49639 PT163 1992 05 4 120.208
49640 PT163 1992 06 4 11.9446
49641 PT163 1992 07 83 66.1771
49642 PT163 1992 08 83 277.957
49643 PT163 1992 09 83 26.3658
49644 PT163 1993 03 83 2.29775
49645 PT163 1993 04 83 10.3822
49646 PT163 1993 05 2 0.179502
49647 PT163 1993 06 2 35.8901
49648 PT163 1993 07 139 328.22
49649 PT163 1993 08 139 1209.32
49650 PT163 1993 09 139 14.5548
49651 PT163 1994 01 139 0.207706
49652 PT163 1994 02 4 0.0174492
49653 PT163 1994 03 4 8.23697
49654 PT163 1994 04 4 12.5154
49655 PT163 1994 05 4 4.33531
49656 PT163 1994 06 81 21.142
49657 PT163 1994 07 81 10.4759
49658 PT163 1994 08 128 94.0166
49659 PT163 1994 09 132 81.0682
49660 PT163 1994 10 132 19.1947
49661 PT163 1995 01 3 0.00151305
49662 PT163 1995 02 3 0.057977
49663 PT163 1995 03 3 3.82372
49664 PT163 1995 04 3 129.982
49665 PT163 1995 05 3 3.30558
49666 PT163 1995 06 3 131.517
49667 PT163 1995 07 102 4758.4
49668 PT163 1995 08 149 2399.77
49669 PT163 1995 09 149 145.535
49670 PT163 1995 10 149 78.0095
49671 PT163 1996 02 2 0.0517655
49672 PT163 1996 03 2 2.83924
49673 PT163 1996 04 2 3.318
49674 PT163 1996 05 2 2.53821
49675 PT163 1996 06 2 15.1364
49676 PT163 1996 07 2 108.089
49677 PT163 1996 08 93 80.4647
49678 PT163 1996 09 93 22.0864
49679 PT163 1996 10 93 8.05469
49680 PT163 1996 11 5 2.64763
49681 PT163 1997 01 4 0.0920598
49682 PT163 1997 02 4 0.024765
49683 PT163 1997 03 4 5.56917
49684 PT163 1997 04 4 5.83786
49685 PT163 1997 05 4 15.4016
