global_unique_identifier,latitude,longitude,scientific_name,observation_date,effort_distance_km,effort_area_ha,cartodb_id,created_at,updated_at
URN:CornellLabOfOrnithology:EBIRD:OBS232439429,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,12/31/13,14.484,,5509416,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239367943,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,12/28/13,3.5,,5509653,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS242995558,-13.0554891,-71.5463926,Lepidocolaptes lacrymiger,11/15/13,,,5509822,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS222808104,-0.6236667,-77.8404444,Lepidocolaptes lacrymiger,12/27/13,8.047,,5510213,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS222861701,-16.656,-66.817,Lepidocolaptes lacrymiger,11/15/13,3,,5510367,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS223826114,-0.6049235,-77.8880882,Lepidocolaptes lacrymiger,12/22/13,6.437,,5512258,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS224122607,-5.530394,-79.136082,Lepidocolaptes lacrymiger,8/24/13,6,,5512373,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS225849272,-0.009803,-78.675227,Lepidocolaptes lacrymiger,12/15/13,,,5512825,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS227233101,8.6245881,-71.0524449,Lepidocolaptes lacrymiger,12/30/13,4,,5513425,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS227914471,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,12/28/13,3.219,,5513439,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS226312473,11.100819,-74.072166,Lepidocolaptes lacrymiger,1/13/14,1.497,,5515445,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239355673,0.003758,-78.678405,Lepidocolaptes lacrymiger,12/25/13,2,,5516058,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS227429004,-0.58706,-77.88157,Lepidocolaptes lacrymiger,1/4/14,3.219,,5517741,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS232953489,-0.0672912,-78.7625313,Lepidocolaptes lacrymiger,2/6/14,1.996,,5522536,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS226636913,11.111959,-74.095856,Lepidocolaptes lacrymiger,1/12/14,,,5522583,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS231803664,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,1/30/14,0.161,,5526113,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS234935950,-0.01691,-78.687681,Lepidocolaptes lacrymiger,2/2/14,9.656,,5531362,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239500756,-5.6955846,-77.8102888,Lepidocolaptes lacrymiger,2/11/14,,,5533540,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS240272126,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,1/30/14,0.2,,5534713,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS240702092,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,2/23/14,8.047,,5535545,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS238205008,-0.0748987,-78.7548494,Lepidocolaptes lacrymiger,3/2/14,5,,5536462,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS241158014,10.535278,-66.897222,Lepidocolaptes lacrymiger,3/22/14,2,,5536533,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239670000,0.11838,-78.61205,Lepidocolaptes lacrymiger,3/11/14,,,5539881,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS242991218,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,2/4/14,8.047,,5540477,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS240946435,-0.0500393,-78.7882805,Lepidocolaptes lacrymiger,3/21/14,3.219,,5542160,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS241390425,11.1007938,-74.0721631,Lepidocolaptes lacrymiger,1/14/14,5,,5543004,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS244916281,0.11838,-78.61205,Lepidocolaptes lacrymiger,4/9/14,,,5544589,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS247131579,11.1113143,-74.0549111,Lepidocolaptes lacrymiger,4/4/14,2,,5548791,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS247205377,11.1113143,-74.0549111,Lepidocolaptes lacrymiger,4/4/14,2,,5549211,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS247753650,6.4317162,-76.0911369,Lepidocolaptes lacrymiger,3/21/14,2,,5549832,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS246994584,-0.015922,-78.681206,Lepidocolaptes lacrymiger,3/5/14,,0.8094,5552447,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS247365192,0.05295,-78.843108,Lepidocolaptes lacrymiger,3/20/14,3.219,,5552874,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS248150168,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,4/12/14,2.414,,5553792,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS251244391,5.1052041,-75.9438515,Lepidocolaptes lacrymiger,5/3/14,1,,5555420,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS251995023,0.11838,-78.61205,Lepidocolaptes lacrymiger,5/9/14,,,5556384,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS250584537,0.0072519,-78.7108602,Lepidocolaptes lacrymiger,4/29/14,30,,5557024,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS254226520,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,1/19/14,9.656,,5561338,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS256931732,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,5/15/14,6.437,,5562370,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS154138382,-5.70091,-77.8063,Lepidocolaptes lacrymiger,5/11/12,6,,5566027,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS159153683,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,6/22/12,3,,5572570,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS159823126,0.161225,-78.846977,Lepidocolaptes lacrymiger,6/27/12,8,,5573142,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS160647469,11.112464,-74.0673351,Lepidocolaptes lacrymiger,8/1/12,8.047,,5574204,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS161433882,-0.0255551,-78.7220901,Lepidocolaptes lacrymiger,8/14/12,1.609,,5576763,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS162477232,0.11838,-78.61205,Lepidocolaptes lacrymiger,8/19/12,1.92,,5577623,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS162934070,3.5433834,-76.6047907,Lepidocolaptes lacrymiger,2/19/12,3.219,,5578202,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS169922099,-4.3670843,-79.7176082,Lepidocolaptes lacrymiger,11/17/12,6.003,,5590607,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS169630079,-0.6769595,-77.5988388,Lepidocolaptes lacrymiger,11/8/12,6.437,,5593039,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS170081357,-13.1620833,-71.5945,Lepidocolaptes lacrymiger,11/5/12,1,,5594204,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS172408938,5.0827198,-75.4092979,Lepidocolaptes lacrymiger,12/9/12,4.828,,5595329,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS171390672,-0.0311623,-78.7291489,Lepidocolaptes lacrymiger,11/18/12,11.265,,5596561,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS171493058,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,11/24/12,1.609,,5596924,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS185418558,-14.6,-68.935,Lepidocolaptes lacrymiger,3/3/12,2,,5601571,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS201216991,11.1009,-74.0719,Lepidocolaptes lacrymiger,3/22/12,,,5601877,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS206635260,4.6421297,-75.5845642,Lepidocolaptes lacrymiger,4/30/12,3.219,,5602083,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS208650360,11.112464,-74.0673351,Lepidocolaptes lacrymiger,2/3/12,,,5602616,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS175308582,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,11/7/12,1.609,,5603132,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS203576200,3.5,-76.6333333,Lepidocolaptes lacrymiger,8/16/12,,,5604654,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239961075,-13.1750985,-71.5867263,Lepidocolaptes lacrymiger,8/22/12,2.816,,5607562,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS176746739,0.0214809,-78.709988,Lepidocolaptes lacrymiger,1/6/13,,,5612266,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS178871352,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,1/24/13,4.828,,5613075,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS180715222,10.5334983,-66.8529357,Lepidocolaptes lacrymiger,2/12/13,1.5,,5615958,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS181058789,11.112464,-74.0673351,Lepidocolaptes lacrymiger,2/15/13,,,5616509,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS186788450,0.003758,-78.678405,Lepidocolaptes lacrymiger,3/18/13,0.322,,5629004,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS193732565,11.1117902,-74.0382385,Lepidocolaptes lacrymiger,4/17/13,2,,5636628,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS199047433,-5.69526,-77.81195,Lepidocolaptes lacrymiger,5/27/13,2,,5642463,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS197465918,11.1117902,-74.0382385,Lepidocolaptes lacrymiger,5/17/13,1,,5643364,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS205641875,0.11838,-78.61205,Lepidocolaptes lacrymiger,7/23/13,,,5649113,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS203753511,-13.1568834,-72.5400639,Lepidocolaptes lacrymiger,7/7/13,3,,5650492,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS204147274,-5.70091,-77.8063,Lepidocolaptes lacrymiger,6/16/13,1.5,,5650853,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS207186572,-0.0207474,-78.7432888,Lepidocolaptes lacrymiger,7/30/13,0.322,,5651389,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS208261855,4.7189486,-75.5669689,Lepidocolaptes lacrymiger,8/7/13,6.437,,5653228,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS205850187,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,7/15/13,1.2,,5653488,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS208648118,11.100757,-74.0720129,Lepidocolaptes lacrymiger,2/14/13,,,5653705,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS209534611,0.1208324,-78.6384745,Lepidocolaptes lacrymiger,7/5/13,8.047,,5655270,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS207771372,0.003758,-78.678405,Lepidocolaptes lacrymiger,8/14/13,1.2,,5657358,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS210583558,-16.192256,-67.7326011,Lepidocolaptes lacrymiger,5/19/13,,,5657366,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS210871224,0.3858485,-78.7828143,Lepidocolaptes lacrymiger,9/14/13,3,,5657751,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS209206896,5.0827198,-75.4092979,Lepidocolaptes lacrymiger,8/14/13,3.219,,5660054,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS210535020,-0.0267792,-78.7441421,Lepidocolaptes lacrymiger,8/26/13,6,,5662661,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS214143970,4.67882,-75.54227,Lepidocolaptes lacrymiger,10/13/13,20,,5669989,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS217870046,0.11838,-78.61205,Lepidocolaptes lacrymiger,10/30/13,1,,5672044,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS217927866,0.11838,-78.61205,Lepidocolaptes lacrymiger,10/30/13,3,,5672238,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS216240206,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,11/3/13,2,,5675268,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS216552368,-0.6049235,-77.8880882,Lepidocolaptes lacrymiger,11/6/13,,,5675845,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS220714707,-16.762,-66.789,Lepidocolaptes lacrymiger,11/22/13,1.609,,5678293,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS218101199,-0.4339558,-77.9586411,Lepidocolaptes lacrymiger,11/3/13,40.234,,5679067,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS222334494,0.11838,-78.61205,Lepidocolaptes lacrymiger,12/20/13,16,,5681123,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS222808287,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,12/27/13,3.219,,5682209,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS223811351,11.1113143,-74.0549111,Lepidocolaptes lacrymiger,12/20/13,,,5684170,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS221556284,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,12/6/13,16.093,,5685719,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239369228,0.003758,-78.678405,Lepidocolaptes lacrymiger,12/25/13,2,,5687753,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS223638464,0.11838,-78.61205,Lepidocolaptes lacrymiger,1/1/14,,,5688878,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS256387085,-13.11568,-71.57091,Lepidocolaptes lacrymiger,8/17/13,24.14,,5688906,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS226060802,-13.1620833,-71.5945,Lepidocolaptes lacrymiger,11/1/13,6.437,,5691171,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS225183659,0.11838,-78.61205,Lepidocolaptes lacrymiger,1/7/14,,,5691363,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS230781778,-0.02969,-78.76334,Lepidocolaptes lacrymiger,3/12/13,,,5692305,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS226217839,11.112464,-74.0673351,Lepidocolaptes lacrymiger,1/16/14,5.391,,5693513,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239353751,0.003758,-78.678405,Lepidocolaptes lacrymiger,12/25/13,0.5,,5694304,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS243276559,0.003758,-78.678405,Lepidocolaptes lacrymiger,12/25/13,0.5,,5694492,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS227426816,-0.58706,-77.88157,Lepidocolaptes lacrymiger,1/4/14,4.828,,5695978,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS227496628,5.0827198,-75.4092979,Lepidocolaptes lacrymiger,1/25/14,0.595,,5696027,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS231904293,11.112464,-74.0673351,Lepidocolaptes lacrymiger,1/28/14,19.312,,5698354,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS227653055,5.249,-76.102,Lepidocolaptes lacrymiger,1/13/14,8.047,,5702995,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS231902193,11.112464,-74.0673351,Lepidocolaptes lacrymiger,1/28/14,19.312,,5704524,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS231902336,11.112464,-74.0673351,Lepidocolaptes lacrymiger,1/29/14,8.047,,5704541,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS232153463,11.1007938,-74.0721631,Lepidocolaptes lacrymiger,2/1/14,,,5705187,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS232410638,-0.0311623,-78.7291489,Lepidocolaptes lacrymiger,1/10/14,1,,5705605,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS238803269,4.6072077,-74.3213081,Lepidocolaptes lacrymiger,2/18/14,4,,5709650,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239063821,11.1007938,-74.0721631,Lepidocolaptes lacrymiger,3/8/14,2.688,,5710109,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239576066,4.6072077,-74.3213081,Lepidocolaptes lacrymiger,3/3/14,1.609,,5711186,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS236244379,11.112464,-74.0673351,Lepidocolaptes lacrymiger,2/21/14,,,5711399,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS237809440,4.6072077,-74.3213081,Lepidocolaptes lacrymiger,3/2/14,5,,5713985,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS238233725,4.7020586,-75.5358553,Lepidocolaptes lacrymiger,2/13/14,3,,5714949,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239455056,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,2/21/14,1.609,,5717161,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS239671655,0.11838,-78.61205,Lepidocolaptes lacrymiger,3/12/14,,,5717966,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS240235012,5.8424375,-76.197567,Lepidocolaptes lacrymiger,2/21/14,3,,5718810,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS240770593,0.01117,-78.677396,Lepidocolaptes lacrymiger,3/7/14,1.609,,5719859,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS241154612,-5.6955846,-77.8102888,Lepidocolaptes lacrymiger,3/4/14,2.414,,5720601,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS247406066,0.166125,-78.878878,Lepidocolaptes lacrymiger,3/22/14,48.28,,5727056,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS246928194,-0.015922,-78.681206,Lepidocolaptes lacrymiger,3/5/14,,0.8094,5730188,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS247939499,0.11838,-78.61205,Lepidocolaptes lacrymiger,4/22/14,,,5731411,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS248047179,-0.009803,-78.675227,Lepidocolaptes lacrymiger,4/8/14,32.187,,5731490,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS254726296,0.00235,-78.675984,Lepidocolaptes lacrymiger,3/5/14,8.047,,5739418,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS256295203,-0.5984865,-77.8863716,Lepidocolaptes lacrymiger,3/28/14,,,5741099,2015-02-18 10:19:10.107835+00,2015-02-24 17:29:05.984113+00
URN:CornellLabOfOrnithology:EBIRD:OBS57641295,-0.0141621,-78.7298279,Lepidocolaptes lacrymiger,7/3/07,,,5750315,2015-02-18 10:19:10.107835+00,2015-02-24 17:30:39.624875+00
URN:CornellLabOfOrnithology:EBIRD:OBS53512419,-0.015922,-78.681206,Lepidocolaptes lacrymiger,11/20/07,,,5751678,2015-02-18 10:19:10.107835+00,2015-02-24 17:30:39.624875+00
URN:CornellLabOfOrnithology:EBIRD:OBS60156117,-0.015922,-78.681206,Lepidocolaptes lacrymiger,2/22/07,,,5752127,2015-02-18 10:19:10.107835+00,2015-02-24 17:30:39.624875+00
URN:CornellLabOfOrnithology:EBIRD:OBS80217285,-0.6236667,-77.8404444,Lepidocolaptes lacrymiger,10/6/07,5,,5753132,2015-02-18 10:19:10.107835+00,2015-02-24 17:30:39.624875+00
URN:CornellLabOfOrnithology:EBIRD:OBS97555521,-0.0222688,-78.736835,Lepidocolaptes lacrymiger,12/15/07,4.828,,5753748,2015-02-18 10:19:10.107835+00,2015-02-24 17:30:39.624875+00
